,Value Classic,Value Signal,Time
0,,,2020-05-05 12:00:00+05:00
1,,,2020-05-05 12:30:00+05:00
2,,,2020-05-05 13:00:00+05:00
3,,,2020-05-05 13:30:00+05:00
4,,,2020-05-05 14:00:00+05:00
5,,,2020-05-05 14:30:00+05:00
6,,,2020-05-05 15:00:00+05:00
7,,,2020-05-05 15:30:00+05:00
8,,,2020-05-05 16:00:00+05:00
9,,,2020-05-05 16:30:00+05:00
10,,,2020-05-05 17:00:00+05:00
11,,,2020-05-05 17:30:00+05:00
12,,,2020-05-05 18:00:00+05:00
13,,,2020-05-05 18:30:00+05:00
14,,,2020-05-05 19:00:00+05:00
15,,,2020-05-05 19:30:00+05:00
16,,,2020-05-05 20:00:00+05:00
17,,,2020-05-05 20:30:00+05:00
18,,,2020-05-06 12:00:00+05:00
19,,,2020-05-06 12:30:00+05:00
20,,,2020-05-06 13:00:00+05:00
21,,,2020-05-06 13:30:00+05:00
22,,,2020-05-06 14:00:00+05:00
23,,,2020-05-06 14:30:00+05:00
24,,,2020-05-06 15:00:00+05:00
25,0.07617717880866337,,2020-05-06 15:30:00+05:00
26,0.07868087108329291,,2020-05-06 16:00:00+05:00
27,0.0729651784655978,,2020-05-06 16:30:00+05:00
28,0.06127379332676952,,2020-05-06 17:00:00+05:00
29,0.0414440893766681,,2020-05-06 17:30:00+05:00
30,0.028626582414322144,,2020-05-06 18:00:00+05:00
31,0.017460426447648558,,2020-05-06 18:30:00+05:00
32,0.010108476029909497,,2020-05-06 19:00:00+05:00
33,0.006626367001423716,0.035425666814049905,2020-05-06 19:30:00+05:00
34,-0.013727152801536135,0.025595102890932697,2020-05-06 20:00:00+05:00
35,-0.029118347487028018,0.014652412815340556,2020-05-06 20:30:00+05:00
36,-0.03286793480486594,0.005148343291299256,2020-05-07 12:00:00+05:00
37,-0.035829942705685625,-0.0030473139080977206,2020-05-07 12:30:00+05:00
38,-0.044522912511677504,-0.011342433628813677,2020-05-07 13:00:00+05:00
39,-0.04763537703190579,-0.0186010223094321,2020-05-07 13:30:00+05:00
40,-0.051924226704084475,-0.025265663188362576,2020-05-07 14:00:00+05:00
41,-0.0467154995047494,-0.029555630451639944,2020-05-07 14:30:00+05:00
42,-0.04210221751661081,-0.03206494786463412,2020-05-07 15:00:00+05:00
43,-0.03960346704138118,-0.03357265169998353,2020-05-07 15:30:00+05:00
44,-0.03599785379678622,-0.03405769211934407,2020-05-07 16:00:00+05:00
45,-0.03076840918866708,-0.033399835533208674,2020-05-07 16:30:00+05:00
46,-0.033898976413773596,-0.03349966370932166,2020-05-07 17:00:00+05:00
47,-0.03716196809824268,-0.03423212458710587,2020-05-07 17:30:00+05:00
48,-0.04208696764478859,-0.035803093198642416,2020-05-07 18:00:00+05:00
49,-0.05663405312832026,-0.039969285184577985,2020-05-07 18:30:00+05:00
50,-0.07296998559401047,-0.04656942526646449,2020-05-07 19:00:00+05:00
51,-0.08094862230537814,-0.05344526467424722,2020-05-07 19:30:00+05:00
52,-0.08667605993045768,-0.06009142372548932,2020-05-07 20:00:00+05:00
53,-0.08977674684549086,-0.06602848834948963,2020-05-07 20:30:00+05:00
54,-0.09636814831059226,-0.07209642034171015,2020-05-08 12:00:00+05:00
55,-0.10402388281105601,-0.07848191283557933,2020-05-08 12:30:00+05:00
56,-0.10803878724519222,-0.08439328771750192,2020-05-08 13:00:00+05:00
57,-0.10755999399848903,-0.08902662897369935,2020-05-08 13:30:00+05:00
58,-0.09877962898755754,-0.090977228976471,2020-05-08 14:45:00+05:00
59,-0.09715649823554529,-0.09221308282828586,2020-05-08 15:15:00+05:00
60,-0.09477761803683649,-0.09272598986999599,2020-05-08 15:45:00+05:00
61,-0.10340068776107714,-0.09486092944821221,2020-05-08 16:15:00+05:00
62,-0.10778171745657872,-0.09744508704988553,2020-05-08 16:45:00+05:00
63,-0.10160979807320913,-0.09827802925455024,2020-05-08 17:15:00+05:00
64,-0.09761060427629076,-0.09814454425889835,2020-05-08 17:45:00+05:00
65,-0.089775217634525,-0.0964706789340237,2020-05-08 18:15:00+05:00
66,-0.07423723416722439,-0.09202398998066384,2020-05-08 18:45:00+05:00
67,-0.06440847522085491,-0.08650088702870207,2020-05-08 19:15:00+05:00
68,-0.058765903679155684,-0.08095389035879279,2020-05-08 19:45:00+05:00
69,-0.06005715499344433,-0.0767745432857231,2020-05-08 20:15:00+05:00
70,-0.0671650338864822,-0.07485264140587493,2020-05-08 20:45:00+05:00
71,-0.07515935457035283,-0.07491398403877052,2020-05-12 12:00:00+05:00
72,-0.08295935676347099,-0.07652305858371061,2020-05-12 12:30:00+05:00
73,-0.08254101823370874,-0.07772665051371025,2020-05-12 13:00:00+05:00
74,-0.08366578413507852,-0.07891447723798391,2020-05-12 13:30:00+05:00
75,-0.09037418153204868,-0.08120641809679686,2020-05-12 14:00:00+05:00
76,-0.09659444523016347,-0.0842840235234702,2020-05-12 14:30:00+05:00
77,-0.10036707980583515,-0.08750063477994319,2020-05-12 15:00:00+05:00
78,-0.10098248205394711,-0.09019700423474397,2020-05-12 15:30:00+05:00
79,-0.09831953530184734,-0.09182151044816465,2020-05-12 16:00:00+05:00
80,-0.0967081720595857,-0.09279884277044886,2020-05-12 16:30:00+05:00
81,-0.09833222453861623,-0.09390551912408235,2020-05-12 17:00:00+05:00
82,-0.10885440554596215,-0.09689529640845831,2020-05-12 17:30:00+05:00
83,-0.1142623319130216,-0.10036870350937098,2020-05-12 18:00:00+05:00
84,-0.11400629323293288,-0.10309622145408337,2020-05-12 18:30:00+05:00
85,-0.11410191770599099,-0.1052973607044649,2020-05-12 19:00:00+05:00
86,-0.1092867868207108,-0.10609524592771408,2020-05-12 19:30:00+05:00
87,-0.09230300294397864,-0.103336797330967,2020-05-12 20:00:00+05:00
88,-0.07355726910386551,-0.0973808916855467,2020-05-12 20:30:00+05:00
89,-0.07996950305701489,-0.09389861395984034,2020-05-13 12:00:00+05:00
90,-0.10562046124757885,-0.09624298341738804,2020-05-13 12:30:00+05:00
91,-0.11254790186698926,-0.0995039671073083,2020-05-13 13:00:00+05:00
92,-0.11270418267288562,-0.10214401022042377,2020-05-13 13:30:00+05:00
93,-0.111542246749611,-0.10402365752626122,2020-05-13 14:00:00+05:00
94,-0.10736645938237999,-0.10469221789748498,2020-05-13 14:30:00+05:00
95,-0.0964895153267733,-0.10305167738334264,2020-05-13 15:00:00+05:00
96,-0.08607037664700457,-0.09965541723607504,2020-05-13 15:30:00+05:00
97,-0.07732523521245938,-0.09518938083135192,2020-05-13 16:00:00+05:00
98,-0.069592429413742,-0.09006999054782994,2020-05-13 16:30:00+05:00
99,-0.060746585219153104,-0.08420530948209458,2020-05-13 17:00:00+05:00
100,-0.05711241571946957,-0.07878673072956957,2020-05-13 17:30:00+05:00
101,-0.06119262576137885,-0.07526790973593143,2020-05-13 18:00:00+05:00
102,-0.0640908800590374,-0.07303250380055264,2020-05-13 18:30:00+05:00
103,-0.068024374109239,-0.07203087786228991,2020-05-13 19:00:00+05:00
104,-0.07352184809034412,-0.07232907190790076,2020-05-13 19:30:00+05:00
105,-0.08696263997764575,-0.07525578552184976,2020-05-13 20:00:00+05:00
106,-0.09530556649928812,-0.07926574171733744,2020-05-13 20:30:00+05:00
107,-0.09955936287380496,-0.08332446594863094,2020-05-14 12:00:00+05:00
108,-0.10215639008604782,-0.08709085077611432,2020-05-14 12:30:00+05:00
109,-0.10422350382685153,-0.09051738138626177,2020-05-14 13:00:00+05:00
110,-0.10066670115851295,-0.092547245340712,2020-05-14 13:30:00+05:00
111,-0.09633397312880376,-0.09330459089833036,2020-05-14 14:00:00+05:00
112,-0.10021763096160896,-0.09468719891098608,2020-05-14 14:30:00+05:00
113,-0.10012399956609741,-0.09577455904200835,2020-05-14 15:00:00+05:00
114,-0.1024993709848161,-0.09711952143056991,2020-05-14 15:30:00+05:00
115,-0.10040031017629403,-0.09777567917971475,2020-05-14 16:00:00+05:00
116,-0.09601614219040044,-0.0974237717818519,2020-05-14 16:30:00+05:00
117,-0.0938802140853241,-0.09671506024254635,2020-05-14 17:00:00+05:00
118,-0.10709132210458705,-0.0987903126149545,2020-05-14 17:30:00+05:00
119,-0.10944086460282065,-0.10092042301252774,2020-05-14 18:00:00+05:00
120,-0.11083220570995422,-0.10290277955201305,2020-05-14 18:30:00+05:00
121,-0.0815424335778161,-0.09863071035717366,2020-05-14 19:00:00+05:00
122,-0.05128358152468948,-0.08916128459067683,2020-05-14 19:30:00+05:00
123,-0.019413727847457096,-0.07521177324203289,2020-05-14 20:00:00+05:00
124,-0.00658790256931141,-0.0614869991074886,2020-05-14 20:30:00+05:00
125,-0.0012504280343605956,-0.049439684892863,2020-05-15 12:00:00+05:00
126,0.002147883103098991,-0.039122171293670606,2020-05-15 12:30:00+05:00
127,0.009572225070016316,-0.02938329202093322,2020-05-15 13:00:00+05:00
128,0.015678792422217924,-0.02037087513230299,2020-05-15 13:30:00+05:00
129,0.020683324764576128,-0.012160035152927169,2020-05-15 14:00:00+05:00
130,0.019582222471381527,-0.00581158362806543,2020-05-15 14:30:00+05:00
131,0.016900934663652833,-0.001269079969721777,2020-05-15 15:00:00+05:00
132,0.015006467752595398,0.001986029574741658,2020-05-15 15:30:00+05:00
133,0.010958022534502732,0.003780428166693873,2020-05-15 16:00:00+05:00
134,0.002077240411672676,0.0034397906156896337,2020-05-15 16:30:00+05:00
135,-0.0009157055866850783,0.0025686913752146915,2020-05-15 17:00:00+05:00
136,-0.007238774894954503,0.0006071981211808527,2020-05-15 17:30:00+05:00
137,-0.01609885740263195,-0.002734012983581708,2020-05-15 18:00:00+05:00
138,-0.01647528834280365,-0.005482268055426096,2020-05-15 18:30:00+05:00
139,-0.0149870186994292,-0.007383218184226718,2020-05-15 19:00:00+05:00
140,-0.01285248244095527,-0.008477071035572428,2020-05-15 19:30:00+05:00
141,-0.011831378734843412,-0.009147932575426624,2020-05-15 20:00:00+05:00
142,-0.016081723366980327,-0.010534690733737365,2020-05-15 20:30:00+05:00
143,-0.0032740820005123794,-0.009082568987092369,2020-05-18 12:00:00+05:00
144,0.007196566728207898,-0.005826741844032315,2020-05-18 12:30:00+05:00
145,0.03326677223671126,0.0019919609721164005,2020-05-18 13:00:00+05:00
146,0.05012215521646013,0.011617999820985147,2020-05-18 13:30:00+05:00
147,0.05118979538331203,0.019532358933450525,2020-05-18 14:00:00+05:00
148,0.06141441607946874,0.02790877036265417,2020-05-18 14:30:00+05:00
149,0.07271388339321305,0.03686979296876595,2020-05-18 15:00:00+05:00
150,0.0791426525604706,0.04532436488710688,2020-05-18 15:30:00+05:00
151,0.08008664375920205,0.05227682066152592,2020-05-18 16:00:00+05:00
152,0.07153750132220793,0.056128956793662324,2020-05-18 16:30:00+05:00
153,0.06601851506732714,0.05810686844839529,2020-05-18 17:00:00+05:00
154,0.06493077922584334,0.05947165060388491,2020-05-18 17:30:00+05:00
155,0.0645351938317944,0.06048435924946681,2020-05-18 18:00:00+05:00
156,0.06787728283837069,0.06196294396724759,2020-05-18 18:30:00+05:00
157,0.06892447755476638,0.06335525068475134,2020-05-18 19:00:00+05:00
158,0.06616744233194538,0.06391768901419015,2020-05-18 19:30:00+05:00
159,0.06803965186013983,0.06474208158338009,2020-05-18 20:00:00+05:00
160,0.07232084562883756,0.06625783439247158,2020-05-18 20:30:00+05:00
161,0.09279960603874216,0.07156618872172571,2020-05-19 12:00:00+05:00
162,0.10499465073552017,0.07825188112448461,2020-05-19 12:30:00+05:00
163,0.10378000312489988,0.08335750552456768,2020-05-19 13:00:00+05:00
164,0.10523542162797384,0.08773308874524892,2020-05-19 13:30:00+05:00
165,0.10557530311468,0.09130153161913514,2020-05-19 14:00:00+05:00
166,0.10543617546905182,0.09412846038911848,2020-05-19 14:30:00+05:00
167,0.09973815608323022,0.09525039952794083,2020-05-19 15:00:00+05:00
168,0.09294069752074208,0.09478845912650109,2020-05-19 15:30:00+05:00
169,0.08416273770659188,0.09266331484251926,2020-05-19 16:00:00+05:00
170,0.08908983200939247,0.0919486182758939,2020-05-19 16:30:00+05:00
171,0.0843564747593426,0.09043018957258364,2020-05-19 17:00:00+05:00
172,0.07888895583398181,0.08812194282486328,2020-05-19 17:30:00+05:00
173,0.07609943011372167,0.08571744028263496,2020-05-19 18:00:00+05:00
174,0.07264781389285346,0.08310351500467866,2020-05-19 18:30:00+05:00
175,0.0695145212537902,0.08038571625450099,2020-05-19 19:00:00+05:00
176,0.06307659088125916,0.07692389117985263,2020-05-19 19:30:00+05:00
177,0.05771266718903689,0.07308164638168949,2020-05-19 20:00:00+05:00
178,0.050459306265626225,0.06855717835847684,2020-05-19 20:30:00+05:00
179,0.0402128348154811,0.0628883096498777,2020-05-20 12:00:00+05:00
180,0.04010277502046122,0.058331202723994405,2020-05-20 12:30:00+05:00
181,0.060699135294786544,0.058804789238152834,2020-05-20 13:00:00+05:00
182,0.08970541032116941,0.06498491345475615,2020-05-20 13:30:00+05:00
183,0.0998418889279229,0.0719563085493895,2020-05-20 14:00:00+05:00
184,0.11621842471465982,0.08080873178244358,2020-05-20 14:30:00+05:00
185,0.12413487383857813,0.08947396019367049,2020-05-20 15:00:00+05:00
186,0.13969180835060513,0.09951752982505742,2020-05-20 15:30:00+05:00
187,0.16903479911244546,0.11342098368253503,2020-05-20 16:00:00+05:00
188,0.18810369729779097,0.12835752640558623,2020-05-20 16:30:00+05:00
189,0.19731034177579332,0.14214808947962765,2020-05-20 17:00:00+05:00
190,0.2022749738679508,0.1541734663572923,2020-05-20 17:30:00+05:00
191,0.1998709109900929,0.16331295528385242,2020-05-20 18:00:00+05:00
192,0.19810281715712463,0.17027092765850688,2020-05-20 18:30:00+05:00
193,0.18967365170785655,0.1741514724683768,2020-05-20 19:00:00+05:00
194,0.18808756878654265,0.17693869173201,2020-05-20 19:30:00+05:00
195,0.17273565118395595,0.1760980836223992,2020-05-20 20:00:00+05:00
196,0.15395297327669866,0.1716690615532591,2020-05-20 20:30:00+05:00
197,0.13149984416671856,0.163635218075951,2020-05-21 12:00:00+05:00
198,0.15429012940344222,0.16176620034144926,2020-05-21 12:30:00+05:00
199,0.14326496678943812,0.15806595363104703,2020-05-21 13:00:00+05:00
200,0.13817955486348765,0.15408867387753516,2020-05-21 13:30:00+05:00
201,0.13262056198858474,0.1497950514997451,2020-05-21 14:00:00+05:00
202,0.12874818224911877,0.14558567764961983,2020-05-21 14:30:00+05:00
203,0.15296499946464692,0.14706154201262525,2020-05-21 15:00:00+05:00
204,0.15543726367094735,0.1487366863442897,2020-05-21 15:30:00+05:00
205,0.1532096955856197,0.1496312881925557,2020-05-21 16:00:00+05:00
206,0.15809453887391456,0.15132393832882748,2020-05-21 16:30:00+05:00
207,0.15294056095022768,0.15164726285310753,2020-05-21 17:00:00+05:00
208,0.13998014450345764,0.14931383918317756,2020-05-21 17:30:00+05:00
209,0.13102277954369868,0.14565562725528178,2020-05-21 18:00:00+05:00
210,0.11453455594795159,0.13943141299381573,2020-05-21 18:30:00+05:00
211,0.10469865933078992,0.1324848622612106,2020-05-21 19:00:00+05:00
212,0.0714688410771096,0.12028165802439039,2020-05-21 19:30:00+05:00
213,0.043423042262094924,0.1049099348719313,2020-05-21 20:00:00+05:00
214,0.021752709375551404,0.08827848977265532,2020-05-21 20:30:00+05:00
215,-0.023393593705080207,0.06594407307710821,2020-05-22 12:00:00+05:00
216,-0.05490829163201383,0.04177360013528381,2020-05-22 12:30:00+05:00
217,-0.07857469836528708,0.017703940435169634,2020-05-22 13:00:00+05:00
218,-0.08664866719203701,-0.0031665810902716963,2020-05-22 13:30:00+05:00
219,-0.08919495425354285,-0.020372255722925926,2020-05-22 14:00:00+05:00
220,-0.0869825585979882,-0.033694316297938384,2020-05-22 14:30:00+05:00
221,-0.07907276076416991,-0.04277000519118469,2020-05-22 15:00:00+05:00
222,-0.07995171960360992,-0.050206348073669735,2020-05-22 15:30:00+05:00
223,-0.07294860508062229,-0.05475479947506025,2020-05-22 16:00:00+05:00
224,-0.07061911529673637,-0.05792766263939547,2020-05-22 16:30:00+05:00
225,-0.06519721742848716,-0.05938157359721381,2020-05-22 17:00:00+05:00
226,-0.060605163914292604,-0.05962629166062958,2020-05-22 17:30:00+05:00
227,-0.05312586085998916,-0.0583262055005015,2020-05-22 18:00:00+05:00
228,-0.04705944552274133,-0.05607285350494947,2020-05-22 18:30:00+05:00
229,-0.04416342842919718,-0.05369096848979901,2020-05-22 19:00:00+05:00
230,-0.04218890303192424,-0.05139055539822406,2020-05-22 19:30:00+05:00
231,-0.04095884577729336,-0.049304213474037926,2020-05-22 20:00:00+05:00
232,-0.036337475041872125,-0.04671086578760477,2020-05-22 20:30:00+05:00
233,-0.024325432727319907,-0.042233779175547805,2020-05-25 12:00:00+05:00
234,-0.015833656751787828,-0.036953754690795815,2020-05-25 12:30:00+05:00
235,-0.007803534186894723,-0.031123710590015598,2020-05-25 13:00:00+05:00
236,-0.000625477656711837,-0.025024064003354846,2020-05-25 13:30:00+05:00
237,0.025746224498352177,-0.014870006303013442,2020-05-25 14:00:00+05:00
238,0.040929225052906304,-0.0037101600318294944,2020-05-25 14:30:00+05:00
239,0.05754349357794908,0.00854057069012622,2020-05-25 15:00:00+05:00
240,0.08745446186876293,0.024323348925853566,2020-05-25 15:30:00+05:00
241,0.10989234914083568,0.04143714896884999,2020-05-25 16:00:00+05:00
242,0.12462411439228305,0.058074542053536606,2020-05-25 16:30:00+05:00
243,0.1295606927016273,0.07237177218315474,2020-05-25 17:00:00+05:00
244,0.1291598843377031,0.08372939461406441,2020-05-25 17:30:00+05:00
245,0.125778511581494,0.09213921800755034,2020-05-25 18:00:00+05:00
246,0.1240890769539007,0.09852918979682042,2020-05-25 18:30:00+05:00
247,0.12135132530033133,0.10309361689752261,2020-05-25 19:00:00+05:00
248,0.12101432528342926,0.10667775857470395,2020-05-25 19:30:00+05:00
249,0.12176437569430831,0.10969508199862484,2020-05-25 20:00:00+05:00
250,0.11936895221913346,0.11162985604272656,2020-05-25 20:30:00+05:00
251,0.15362474348822275,0.12002883353182581,2020-05-26 12:00:00+05:00
252,0.199852218203457,0.13599351046615205,2020-05-26 12:30:00+05:00
253,0.24615747938259247,0.15802630424944014,2020-05-26 13:00:00+05:00
254,0.26846322555561386,0.18011368851067489,2020-05-26 13:30:00+05:00
255,0.27609920075606453,0.19931079095975285,2020-05-26 14:00:00+05:00
256,0.29329434712957436,0.21810750219371716,2020-05-26 14:30:00+05:00
257,0.30342394218425994,0.23517079019182574,2020-05-26 15:00:00+05:00
258,0.30351494751560537,0.2488396216565817,2020-05-26 15:30:00+05:00
259,0.30650915456989836,0.26037352823924503,2020-05-26 16:00:00+05:00
260,0.30655864266577026,0.2696105511245501,2020-05-26 16:30:00+05:00
261,0.30350273000395234,0.27638898690043057,2020-05-26 17:00:00+05:00
262,0.297649775867157,0.2806411446937759,2020-05-26 17:30:00+05:00
263,0.29366071178998254,0.28324505811301726,2020-05-26 18:00:00+05:00
264,0.2891831178629687,0.28443267006300754,2020-05-26 18:30:00+05:00
265,0.27320570817242285,0.2821872776848906,2020-05-26 19:00:00+05:00
266,0.2631583848174692,0.27838149911140636,2020-05-26 19:30:00+05:00
267,0.2447092467494265,0.2716470486390104,2020-05-26 20:00:00+05:00
268,0.21749457451094045,0.2608165538133964,2020-05-26 20:30:00+05:00
269,0.22320963672282446,0.25329517039528204,2020-05-27 12:00:00+05:00
270,0.21238001723956756,0.24511213976413918,2020-05-27 12:30:00+05:00
271,0.20466587072431608,0.23702288595617457,2020-05-27 13:00:00+05:00
272,0.19908167193630533,0.22943464315220075,2020-05-27 13:30:00+05:00
273,0.20958884756466034,0.2254654840346927,2020-05-27 14:00:00+05:00
274,0.24893676183114977,0.23015973959398411,2020-05-27 14:30:00+05:00
275,0.2948767315632317,0.24310313798783365,2020-05-27 15:00:00+05:00
276,0.2920105912500368,0.2528846286402743,2020-05-27 15:30:00+05:00
277,0.28603842329810547,0.25951538757184056,2020-05-27 16:00:00+05:00
278,0.2709201900218261,0.2617963480618377,2020-05-27 16:30:00+05:00
279,0.2591788939789126,0.26127285724525273,2020-05-27 17:00:00+05:00
280,0.25580119600820694,0.26017852499784355,2020-05-27 17:30:00+05:00
281,0.24425683211653393,0.25699418642158167,2020-05-27 18:00:00+05:00
282,0.22843994494082054,0.25128333812542947,2020-05-27 18:30:00+05:00
283,0.1747550339633719,0.23597767729301797,2020-05-27 19:00:00+05:00
284,0.1031813283945624,0.20941840751332685,2020-05-27 19:30:00+05:00
285,0.05231097413529895,0.17799692083772128,2020-05-27 20:00:00+05:00
286,0.027015842175643456,0.14780070510530574,2020-05-27 20:30:00+05:00
287,0.01765907676935541,0.12177237943811568,2020-05-28 12:00:00+05:00
288,0.018104242598969478,0.10103875207028645,2020-05-28 12:30:00+05:00
289,0.02742049226491261,0.08631510010921169,2020-05-28 13:00:00+05:00
290,0.04118769080928786,0.07728961824922692,2020-05-28 13:30:00+05:00
291,0.048712559289246116,0.07157420645723075,2020-05-28 14:00:00+05:00
292,0.0656199342032977,0.07038335200644415,2020-05-28 14:30:00+05:00
293,0.07173688111085141,0.0706540578273256,2020-05-28 15:00:00+05:00
294,0.07611070696592748,0.07174538765504598,2020-05-28 15:30:00+05:00
295,0.08305759950804514,0.07400783002564582,2020-05-28 16:00:00+05:00
296,0.11188428056517097,0.08158312013355085,2020-05-28 16:30:00+05:00
297,0.12920564856644745,0.09110762582013017,2020-05-28 17:00:00+05:00
298,0.1361189067034445,0.10010988199679305,2020-05-28 17:30:00+05:00
299,0.14676469120731994,0.10944084383889843,2020-05-28 18:00:00+05:00
300,0.14425908429488743,0.11640449193009623,2020-05-28 18:30:00+05:00
301,0.13387139700686035,0.11989787294544907,2020-05-28 19:00:00+05:00
302,0.1309879223851027,0.1221158828333798,2020-05-28 19:30:00+05:00
303,0.1292303519847522,0.12353877666365429,2020-05-28 20:00:00+05:00
304,0.12478518597895416,0.12378805852671426,2020-05-28 20:30:00+05:00
305,0.11230210508006522,0.12149086783738446,2020-05-29 12:00:00+05:00
306,0.08648428266549146,0.11448955080300585,2020-05-29 12:30:00+05:00
307,0.05888930176899265,0.10336950099620322,2020-05-29 13:00:00+05:00
308,0.026227828966678857,0.08794116659029835,2020-05-29 13:30:00+05:00
309,0.005524648520800923,0.07145786297639886,2020-05-29 14:00:00+05:00
310,-0.009163309361532868,0.055333628508812516,2020-05-29 14:30:00+05:00
311,-0.01418477711137811,0.041429947384774395,2020-05-29 15:00:00+05:00
312,-0.0287265563785013,0.027398646632119255,2020-05-29 15:30:00+05:00
313,-0.031815112141881485,0.015555894877319109,2020-05-29 16:00:00+05:00
314,-0.04184956338507462,0.0040748032248403634,2020-05-29 16:30:00+05:00
315,-0.05322299882193704,-0.007384757184515117,2020-05-29 17:00:00+05:00
316,-0.06152728016053999,-0.018213261779720092,2020-05-29 17:30:00+05:00
317,-0.06733231790262906,-0.028037073004301888,2020-05-29 18:00:00+05:00
318,-0.06752336094383793,-0.0359343305922091,2020-05-29 18:30:00+05:00
319,-0.0712910059368781,-0.0430056656611429,2020-05-29 19:00:00+05:00
320,-0.06505436305749868,-0.04741540514041406,2020-05-29 19:30:00+05:00
321,-0.05703358173539286,-0.04933904045940982,2020-05-29 20:00:00+05:00
322,-0.04970067805869505,-0.049411367979266874,2020-05-29 20:30:00+05:00
323,-0.01826093098368986,-0.04318128058015148,2020-06-01 12:00:00+05:00
324,0.004585149271466804,-0.03362799460982783,2020-06-01 12:30:00+05:00
325,0.016449341502468684,-0.023612527387368527,2020-06-01 13:00:00+05:00
326,0.02436061072616269,-0.014017899764662285,2020-06-01 13:30:00+05:00
327,0.02270293720368599,-0.0066737323709926315,2020-06-01 14:00:00+05:00
328,0.022342048407406168,-0.0008705762153128713,2020-06-01 14:30:00+05:00
329,0.025793294525335853,0.0044621979328168734,2020-06-01 15:00:00+05:00
330,0.03298964638952029,0.010167687624157557,2020-06-01 15:30:00+05:00
331,0.038251863418270915,0.015784522782980228,2020-06-01 16:00:00+05:00
332,0.04313534555284093,0.02125468733695237,2020-06-01 16:30:00+05:00
333,0.04926188744684623,0.026856127358931142,2020-06-01 17:00:00+05:00
334,0.055893658019680714,0.032663633491081055,2020-06-01 17:30:00+05:00
335,0.05486847931725691,0.03710460265631623,2020-06-01 18:00:00+05:00
336,0.06061948199408107,0.041807578523869196,2020-06-01 18:30:00+05:00
337,0.06363671221673073,0.04617340526244151,2020-06-01 19:00:00+05:00
338,0.06567429473058439,0.050073583156070085,2020-06-01 19:30:00+05:00
339,0.06373024348382117,0.052804915221620306,2020-06-01 20:00:00+05:00
340,0.061480855829135095,0.054540103343123265,2020-06-01 20:30:00+05:00
341,0.059017878540370106,0.05543565838257263,2020-06-02 12:00:00+05:00
342,0.05761220825954183,0.055870968357966476,2020-06-02 12:30:00+05:00
343,0.07539850979724605,0.05977647664582239,2020-06-02 13:00:00+05:00
344,0.09844591402425706,0.06751036412150932,2020-06-02 13:30:00+05:00
345,0.10899933996821787,0.07580815929085104,2020-06-02 14:00:00+05:00
346,0.12240730228934993,0.08512798789055082,2020-06-02 14:30:00+05:00
347,0.13750006704476903,0.09560240372139446,2020-06-02 15:00:00+05:00
348,0.145364768012179,0.10555487657955138,2020-06-02 15:30:00+05:00
349,0.15425745659904777,0.11529539258345067,2020-06-02 16:00:00+05:00
350,0.1554781390349227,0.12333194187374508,2020-06-02 16:30:00+05:00
351,0.15426382311961007,0.12951831812291809,2020-06-02 17:00:00+05:00
352,0.15434646651223716,0.1344839478007819,2020-06-02 17:30:00+05:00
353,0.1470682359336699,0.1370008054273595,2020-06-02 18:00:00+05:00
354,0.1293195568657417,0.13546455571503596,2020-06-02 18:30:00+05:00
355,0.12072079626419807,0.13251580382486838,2020-06-02 19:00:00+05:00
356,0.11220927959615778,0.12845449897912628,2020-06-02 19:30:00+05:00
357,0.09309388300899002,0.12138237578509903,2020-06-02 20:00:00+05:00
358,0.07386565054885708,0.11187903073785063,2020-06-02 20:30:00+05:00
359,0.10821543251828203,0.11114631109393691,2020-06-03 12:00:00+05:00
360,0.1255183621807312,0.11402072131129577,2020-06-03 12:30:00+05:00
361,0.13325691548115515,0.11786796014526765,2020-06-03 13:00:00+05:00
362,0.11267308213555083,0.1168289845433243,2020-06-03 13:30:00+05:00
363,0.10164388983189454,0.11379196560103835,2020-06-03 14:00:00+05:00
364,0.08386724184661531,0.10780702085015376,2020-06-03 14:30:00+05:00
365,0.05981012742115155,0.09820764216435332,2020-06-03 15:00:00+05:00
366,0.02751683119127435,0.08406947996973753,2020-06-03 15:30:00+05:00
367,-0.010063578461096512,0.06524286828357072,2020-06-03 16:00:00+05:00
368,-0.03739793270769809,0.044714708085316954,2020-06-03 16:30:00+05:00
369,-0.04961262127460486,0.02584924221333259,2020-06-03 17:00:00+05:00
370,-0.0630046123595136,0.008078471298763353,2020-06-03 17:30:00+05:00
371,-0.07557093457863218,-0.008651409876715753,2020-06-03 18:00:00+05:00
372,-0.08654943848730312,-0.024231015598833228,2020-06-03 18:30:00+05:00
373,-0.08818160606831782,-0.03702113369273015,2020-06-03 19:00:00+05:00
374,-0.08885431165380453,-0.04738776928494502,2020-06-03 19:30:00+05:00
375,-0.08158814866062158,-0.054227845160080335,2020-06-03 20:00:00+05:00
376,-0.08054955202880265,-0.059492186533824806,2020-06-03 20:30:00+05:00
377,-0.11272102700924336,-0.07013795462890852,2020-06-04 12:00:00+05:00
378,-0.16017479199951268,-0.08814532210302936,2020-06-04 12:30:00+05:00
379,-0.1791750375958827,-0.10635126520160004,2020-06-04 13:00:00+05:00
380,-0.19919887630989308,-0.12492078742325866,2020-06-04 13:30:00+05:00
381,-0.22897027272332338,-0.1457306844832716,2020-06-04 14:00:00+05:00
