,SuperTrend,Цвет
0,0.0,1
1,,1
2,,1
3,,1
4,,1
5,,1
6,,1
7,,1
8,,1
9,,1
10,26.245232588439144,1
11,26.271857281432993,1
12,26.271857281432993,1
13,26.279331602335287,1
14,26.286825015414095,1
15,26.304706286346317,1
16,26.304706286346317,1
17,26.304706286346317,1
18,26.323900832296985,1
19,26.614197160137646,-1
20,26.611180382583594,-1
21,26.611180382583594,-1
22,26.611180382583594,-1
23,26.611180382583594,-1
24,26.611180382583594,-1
25,26.611180382583594,-1
26,26.611180382583594,-1
27,26.611180382583594,-1
28,26.611180382583594,-1
29,26.504110403793913,-1
30,26.501141439255942,-1
31,26.48674092723335,-1
32,26.480695081374463,-1
33,26.480695081374463,-1
34,26.42712867715821,-1
35,26.398448855560748,-1
36,26.362451021385173,-1
37,26.362451021385173,-1
38,26.346280202227913,-1
39,26.346280202227913,-1
40,26.346280202227913,-1
41,26.346280202227913,-1
42,26.346280202227913,-1
43,26.346280202227913,-1
44,26.346280202227913,-1
45,26.346280202227913,-1
46,26.346280202227913,-1
47,26.346280202227913,-1
48,26.328631094934536,-1
49,26.277583567071037,-1
50,26.198831642664988,-1
51,26.148686207819626,-1
52,26.144801369555324,-1
53,26.144801369555324,-1
54,26.144801369555324,-1
55,26.075113648750342,-1
56,26.01561735813602,-1
57,26.01561735813602,-1
58,25.798904425299522,1
59,25.798904425299522,1
60,25.798904425299522,1
61,25.96016893493261,-1
62,25.96016893493261,-1
63,25.96016893493261,-1
64,25.96016893493261,-1
65,25.96016893493261,-1
66,25.80359661680646,1
67,25.858236645729068,1
68,25.858236645729068,1
69,25.858236645729068,1
70,25.971036897187197,-1
71,25.853957411242252,-1
72,25.853957411242252,-1
73,25.853957411242252,-1
74,25.853957411242252,-1
75,25.853957411242252,-1
76,25.853957411242252,-1
77,25.853957411242252,-1
78,25.853957411242252,-1
79,25.853957411242252,-1
80,25.84681590641442,-1
81,25.796133198398866,-1
82,25.712521893952033,-1
83,25.678769903324675,-1
84,25.678769903324675,-1
85,25.678769903324675,-1
86,25.678769903324675,-1
87,25.511784896881284,1
88,25.595106249322885,1
89,25.724407296887648,-1
90,25.490469504765613,-1
91,25.490469504765613,-1
92,25.490469504765613,-1
93,25.490469504765613,-1
94,25.490469504765613,-1
95,25.255027684315117,1
96,25.334275593902056,1
97,25.334275593902056,1
98,25.359539059496452,1
99,25.390335545961563,1
100,25.390335545961563,1
101,25.390335545961563,1
102,25.390335545961563,1
103,25.390335545961563,1
104,25.545978429931065,-1
105,25.439880687352503,-1
106,25.439880687352503,-1
107,25.439880687352503,-1
108,25.420885532569184,-1
109,25.33404719192963,-1
110,25.33404719192963,-1
111,25.33404719192963,-1
112,25.33404719192963,-1
113,25.33404719192963,-1
114,25.33404719192963,-1
115,25.33404719192963,-1
116,25.33404719192963,-1
117,25.329890231542283,-1
118,25.2141512951434,-1
119,25.2141512951434,-1
120,25.2141512951434,-1
121,25.038296103966335,1
122,25.205216400504256,1
123,25.42394472214834,1
124,25.42394472214834,1
125,25.795454831120015,-1
126,25.730159334629747,-1
127,25.68714340423124,-1
128,25.68714340423124,-1
129,25.68714340423124,-1
130,25.68714340423124,-1
131,25.617124979228574,-1
132,25.584662467659392,-1
133,25.580446215380547,-1
134,25.495151589931098,-1
135,25.49488642577514,-1
136,25.453897782606035,-1
137,25.43475799942323,-1
138,25.43475799942323,-1
139,25.43475799942323,-1
140,25.43475799942323,-1
141,25.43475799942323,-1
142,25.4317534429688,-1
143,25.231921893078287,1
144,25.271479705588444,1
145,25.3920817311122,1
146,25.46137355889644,1
147,25.46137355889644,1
148,25.46137355889644,1
149,25.47996632574248,1
150,25.4967196951194,1
151,25.4967196951194,1
152,25.4967196951194,1
153,25.4967196951194,1
154,25.4967196951194,1
155,25.4967196951194,1
156,25.498483890941035,1
157,25.498483890941035,1
158,25.498483890941035,1
159,25.504632256556917,1
160,25.556919031129702,1
161,25.73372712691306,1
162,25.73372712691306,1
163,25.73372712691306,1
164,25.73372712691306,1
165,25.73372712691306,1
166,25.73372712691306,1
167,25.73372712691306,1
168,25.73372712691306,1
169,25.73372712691306,1
170,25.710652288258085,1
171,25.718337059285258,1
172,25.718337059285258,1
173,25.718337059285258,1
174,25.718337059285258,1
175,25.718337059285258,1
176,25.718337059285258,1
177,25.718337059285258,1
178,25.718337059285258,1
179,25.718337059285258,1
180,25.610537237714816,1
181,25.76698351383338,1
182,26.028785162399753,1
183,26.028785162399753,1
184,26.028785162399753,1
185,26.028785162399753,1
186,26.11903919505897,1
187,26.26938527549852,1
188,26.26938527549852,1
189,26.26938527549852,1
190,26.26938527549852,1
191,26.26938527549852,1
192,26.26938527549852,1
193,26.26938527549852,1
194,26.275634753208116,1
195,26.275634753208116,1
196,26.275634753208116,1
197,26.479909764940842,-1
198,26.376331211499885,1
199,26.376331211499885,1
200,26.376331211499885,1
201,26.376331211499885,1
202,26.376331211499885,1
203,26.399046517064534,1
204,26.399046517064534,1
205,26.399046517064534,1
206,26.41491991095162,1
207,26.430177919855705,1
208,26.430177919855705,1
209,26.430177919855705,1
210,26.430177919855705,1
211,26.430177919855705,1
212,26.673733565102197,-1
213,26.552110208589443,-1
214,26.513399187727483,-1
215,26.300809268959803,-1
216,26.21697834206136,-1
217,26.165030507854112,-1
218,26.165030507854112,-1
219,26.165030507854112,-1
220,26.165030507854112,-1
221,25.964741483799983,1
222,25.964741483799983,1
223,25.96549060187788,1
224,25.96549060187788,1
225,25.96549060187788,1
226,25.986952648770295,1
227,26.03025738389371,1
228,26.032481645504696,1
229,26.032481645504696,1
230,26.032481645504696,1
231,26.034819119573122,1
232,26.034819119573122,1
233,26.08640348685361,1
234,26.08640348685361,1
235,26.142886824351624,1
236,26.142886824351624,1
237,26.296163327724365,1
238,26.307546994952073,1
239,26.339542295456976,1
240,26.51883806591114,1
241,26.577454259320152,1
242,26.594458833388266,1
243,26.594458833388266,1
244,26.594458833388266,1
245,26.594458833388266,1
246,26.594458833388266,1
247,26.594458833388266,1
248,26.594458833388266,1
249,26.61821806993744,1
250,26.61821806993744,1
251,26.847906636649142,1
252,27.248365972984054,1
253,27.356029375685637,1
254,27.356029375685637,1
255,27.356029375685637,1
256,27.356029375685637,1
257,27.356029375685637,1
258,27.356029375685637,1
259,27.356029375685637,1
260,27.370499711449416,1
261,27.43244974030449,1
262,27.453454766274046,1
263,27.453454766274046,1
264,27.49792336068199,1
265,27.49792336068199,1
266,27.49792336068199,1
267,27.49792336068199,1
268,27.72414798305656,-1
269,27.21401681524906,1
270,27.300365133724146,1
271,27.34457862035174,1
272,27.44112075831657,1
273,27.630258682484907,1
274,27.91623281423641,1
275,28.16185953281276,1
276,28.649826420468525,-1
277,28.49159377842167,-1
278,28.459934400579503,-1
279,28.429690960521548,-1
280,28.429690960521548,-1
281,28.396524678022452,-1
282,28.396524678022452,-1
283,27.842859989198192,-1
284,27.691323990278377,-1
285,27.682941591250543,-1
286,27.682941591250543,-1
287,27.682941591250543,-1
288,27.186653079978353,1
289,27.41398777198052,1
290,27.41398777198052,1
291,27.428655095304222,1
292,27.5687895857738,1
293,27.5687895857738,1
294,27.57049456447678,1
295,27.6521951080291,1
296,27.870225597226188,1
297,27.870225597226188,1
298,27.870225597226188,1
299,27.94918696037789,1
300,27.94918696037789,1
301,27.94918696037789,1
302,27.94918696037789,1
303,27.94918696037789,1
304,27.94918696037789,1
305,27.94918696037789,1
306,28.251840214080833,-1
307,28.028406192672744,-1
308,28.028406192672744,-1
309,28.028406192672744,-1
310,28.028406192672744,-1
