Время,SuperTrend,Цвет
2020-08-11 14:00:00+05:00,5135.036829739088,1
2020-08-11 14:30:00+05:00,5137.912332088661,1
2020-08-11 15:00:00+05:00,5142.171098879795,1
2020-08-11 15:30:00+05:00,5142.171098879795,1
2020-08-11 16:00:00+05:00,5150.696090092634,1
2020-08-11 16:30:00+05:00,5150.696090092634,1
2020-08-11 17:00:00+05:00,5150.696090092634,1
2020-08-11 17:30:00+05:00,5150.696090092634,1
2020-08-11 18:00:00+05:00,5150.696090092634,1
2020-08-11 18:30:00+05:00,5157.172276738799,1
2020-08-11 19:00:00+05:00,5163.70504906492,1
2020-08-11 19:30:00+05:00,5171.009544158427,1
2020-08-11 20:00:00+05:00,5176.958589742585,1
2020-08-11 20:30:00+05:00,5176.958589742585,1
2020-08-11 21:00:00+05:00,5176.958589742585,1
2020-08-11 21:30:00+05:00,5176.958589742585,1
2020-08-11 22:00:00+05:00,5176.958589742585,1
2020-08-11 22:30:00+05:00,5176.958589742585,1
2020-08-11 23:00:00+05:00,5176.958589742585,1
2020-08-11 23:30:00+05:00,5176.958589742585,1
2020-08-12 00:00:00+05:00,5176.958589742585,1
2020-08-12 00:30:00+05:00,5189.589673591678,-1
2020-08-12 01:00:00+05:00,5183.205706232509,-1
2020-08-12 01:30:00+05:00,5183.205706232509,-1
2020-08-12 12:00:00+05:00,5185.058377951667,1
2020-08-12 12:30:00+05:00,5196.3525401565,1
2020-08-12 13:00:00+05:00,5196.3525401565,1
2020-08-12 13:30:00+05:00,5196.408057526765,1
2020-08-12 14:00:00+05:00,5196.408057526765,1
2020-08-12 14:30:00+05:00,5207.45302659668,1
2020-08-12 15:00:00+05:00,5207.45302659668,1
2020-08-12 15:30:00+05:00,5207.45302659668,1
2020-08-12 16:00:00+05:00,5207.45302659668,1
2020-08-12 16:30:00+05:00,5207.45302659668,1
2020-08-12 17:00:00+05:00,5208.567215175073,1
2020-08-12 17:30:00+05:00,5211.385493657566,1
2020-08-12 18:00:00+05:00,5222.49694429181,1
2020-08-12 18:30:00+05:00,5234.872249862628,1
2020-08-12 19:00:00+05:00,5242.760024876366,1
2020-08-12 19:30:00+05:00,5256.3590223887295,1
2020-08-12 20:00:00+05:00,5260.273120149856,1
2020-08-12 20:30:00+05:00,5264.345808134871,1
2020-08-12 21:00:00+05:00,5267.736227321384,1
2020-08-12 21:30:00+05:00,5268.437604589245,1
2020-08-12 22:00:00+05:00,5270.743844130321,1
2020-08-12 22:30:00+05:00,5272.469459717288,1
2020-08-12 23:00:00+05:00,5275.59751374556,1
2020-08-12 23:30:00+05:00,5275.59751374556,1
2020-08-13 00:00:00+05:00,5275.59751374556,1
2020-08-13 00:30:00+05:00,5275.59751374556,1
2020-08-13 01:00:00+05:00,5275.59751374556,1
2020-08-13 01:30:00+05:00,5280.647825891616,1
2020-08-13 12:00:00+05:00,5317.491956697546,-1
2020-08-13 12:30:00+05:00,5295.717761027791,-1
2020-08-13 13:00:00+05:00,5295.717761027791,-1
2020-08-13 13:30:00+05:00,5260.936113567489,1
2020-08-13 14:00:00+05:00,5289.99250221074,1
2020-08-13 14:30:00+05:00,5289.99250221074,1
2020-08-13 15:00:00+05:00,5289.99250221074,1
2020-08-13 15:30:00+05:00,5289.99250221074,1
2020-08-13 16:00:00+05:00,5289.99250221074,1
2020-08-13 16:30:00+05:00,5289.99250221074,1
2020-08-13 17:00:00+05:00,5289.99250221074,1
2020-08-13 17:30:00+05:00,5327.41953314436,-1
2020-08-13 18:00:00+05:00,5319.977579829924,-1
2020-08-13 18:30:00+05:00,5319.977579829924,-1
2020-08-13 19:00:00+05:00,5319.977579829924,-1
2020-08-13 19:30:00+05:00,5319.977579829924,-1
2020-08-13 20:00:00+05:00,5319.977579829924,-1
2020-08-13 20:30:00+05:00,5272.634578886228,1
2020-08-13 21:00:00+05:00,5305.571120997605,1
2020-08-13 21:30:00+05:00,5305.571120997605,1
2020-08-13 22:00:00+05:00,5343.41989199194,-1
2020-08-13 22:30:00+05:00,5340.677902792746,-1
2020-08-13 23:00:00+05:00,5336.085112513471,-1
2020-08-13 23:30:00+05:00,5336.085112513471,-1
2020-08-14 00:00:00+05:00,5335.603941135912,-1
2020-08-14 00:30:00+05:00,5335.603941135912,-1
2020-08-14 01:00:00+05:00,5335.603941135912,-1
2020-08-14 01:30:00+05:00,5334.45127308808,-1
2020-08-14 12:00:00+05:00,5330.506145779272,-1
2020-08-14 12:30:00+05:00,5304.655531201344,-1
2020-08-14 13:00:00+05:00,5283.51497808121,-1
2020-08-14 13:30:00+05:00,5280.613480273089,-1
2020-08-14 14:00:00+05:00,5280.613480273089,-1
2020-08-14 14:30:00+05:00,5280.613480273089,-1
2020-08-14 15:00:00+05:00,5280.613480273089,-1
2020-08-14 15:30:00+05:00,5248.049820592826,1
2020-08-14 16:00:00+05:00,5253.419838533544,1
2020-08-14 16:30:00+05:00,5258.80285468019,1
2020-08-14 17:00:00+05:00,5258.80285468019,1
2020-08-14 17:30:00+05:00,5258.80285468019,1
2020-08-14 18:00:00+05:00,5258.80285468019,1
2020-08-14 18:30:00+05:00,5258.80285468019,1
2020-08-14 19:00:00+05:00,5258.80285468019,1
2020-08-14 19:30:00+05:00,5258.80285468019,1
2020-08-14 20:00:00+05:00,5261.755956779685,1
2020-08-14 20:30:00+05:00,5261.755956779685,1
2020-08-14 21:00:00+05:00,5261.755956779685,1
2020-08-14 21:30:00+05:00,5261.755956779685,1
2020-08-14 22:00:00+05:00,5261.755956779685,1
2020-08-14 22:30:00+05:00,5261.755956779685,1
2020-08-14 23:00:00+05:00,5261.755956779685,1
2020-08-14 23:30:00+05:00,5261.755956779685,1
2020-08-15 00:00:00+05:00,5261.755956779685,1
2020-08-15 00:30:00+05:00,5261.755956779685,1
2020-08-15 01:00:00+05:00,5262.401749607148,1
2020-08-15 01:30:00+05:00,5265.436574646434,1
2020-08-17 12:00:00+05:00,5283.9179171817905,1
2020-08-17 12:30:00+05:00,5297.551125463611,1
2020-08-17 13:00:00+05:00,5297.551125463611,1
2020-08-17 13:30:00+05:00,5319.868588374475,-1
2020-08-17 14:00:00+05:00,5307.431729537027,-1
2020-08-17 14:30:00+05:00,5307.431729537027,-1
2020-08-17 15:00:00+05:00,5306.999700924992,-1
2020-08-17 15:30:00+05:00,5302.099730832493,-1
2020-08-17 16:00:00+05:00,5296.189757749244,-1
2020-08-17 16:30:00+05:00,5280.445781974319,-1
2020-08-17 17:00:00+05:00,5274.576203776887,-1
2020-08-17 17:30:00+05:00,5272.918583399199,-1
2020-08-17 18:00:00+05:00,5272.918583399199,-1
2020-08-17 18:30:00+05:00,5272.918583399199,-1
2020-08-17 19:00:00+05:00,5272.918583399199,-1
2020-08-17 19:30:00+05:00,5272.918583399199,-1
2020-08-17 20:00:00+05:00,5272.918583399199,-1
2020-08-17 20:30:00+05:00,5272.918583399199,-1
2020-08-17 21:00:00+05:00,5272.918583399199,-1
2020-08-17 21:30:00+05:00,5272.918583399199,-1
2020-08-17 22:00:00+05:00,5272.918583399199,-1
2020-08-17 22:30:00+05:00,5272.918583399199,-1
2020-08-17 23:00:00+05:00,5272.918583399199,-1
2020-08-17 23:30:00+05:00,5272.918583399199,-1
2020-08-18 00:00:00+05:00,5272.918583399199,-1
2020-08-18 00:30:00+05:00,5272.918583399199,-1
2020-08-18 01:00:00+05:00,5272.918583399199,-1
2020-08-18 01:30:00+05:00,5261.5496215581525,1
2020-08-18 12:00:00+05:00,5274.1803405976625,-1
2020-08-18 12:30:00+05:00,5246.912693462104,1
2020-08-18 13:00:00+05:00,5256.046424115893,1
2020-08-18 13:30:00+05:00,5256.046424115893,1
2020-08-18 14:00:00+05:00,5256.046424115893,1
2020-08-18 14:30:00+05:00,5256.046424115893,1
2020-08-18 15:00:00+05:00,5286.328691137563,-1
2020-08-18 15:30:00+05:00,5278.820822023807,-1
2020-08-18 16:00:00+05:00,5278.820822023807,-1
2020-08-18 16:30:00+05:00,5278.820822023807,-1
2020-08-18 17:00:00+05:00,5278.820822023807,-1
2020-08-18 17:30:00+05:00,5278.820822023807,-1
2020-08-18 18:00:00+05:00,5278.820822023807,-1
2020-08-18 18:30:00+05:00,5249.374013772846,1
2020-08-18 19:00:00+05:00,5262.236612395562,1
2020-08-18 19:30:00+05:00,5262.236612395562,1
2020-08-18 20:00:00+05:00,5263.834156040405,1
2020-08-18 20:30:00+05:00,5263.834156040405,1
2020-08-18 21:00:00+05:00,5263.834156040405,1
2020-08-18 21:30:00+05:00,5263.834156040405,1
2020-08-18 22:00:00+05:00,5263.834156040405,1
2020-08-18 22:30:00+05:00,5263.834156040405,1
2020-08-18 23:00:00+05:00,5265.478399220269,1
2020-08-18 23:30:00+05:00,5267.030559298242,1
2020-08-19 00:00:00+05:00,5267.030559298242,1
2020-08-19 00:30:00+05:00,5267.030559298242,1
2020-08-19 01:00:00+05:00,5267.030559298242,1
2020-08-19 01:30:00+05:00,5267.030559298242,1
2020-08-19 12:00:00+05:00,5267.030559298242,1
2020-08-19 12:30:00+05:00,5270.115852714017,1
2020-08-19 13:00:00+05:00,5272.754267442615,1
2020-08-19 13:30:00+05:00,5277.028840698354,1
2020-08-19 14:00:00+05:00,5277.028840698354,1
2020-08-19 14:30:00+05:00,5277.028840698354,1
2020-08-19 15:00:00+05:00,5277.028840698354,1
2020-08-19 15:30:00+05:00,5277.028840698354,1
2020-08-19 16:00:00+05:00,5280.0364251439705,1
2020-08-19 16:30:00+05:00,5285.232782629574,1
2020-08-19 17:00:00+05:00,5287.434504366616,1
2020-08-19 17:30:00+05:00,5288.266053929955,1
2020-08-19 18:00:00+05:00,5288.266053929955,1
2020-08-19 18:30:00+05:00,5288.266053929955,1
2020-08-19 19:00:00+05:00,5310.366796685063,-1
2020-08-19 19:30:00+05:00,5302.705117016557,-1
2020-08-19 20:00:00+05:00,5292.009605314901,-1
2020-08-19 20:30:00+05:00,5278.408644783411,-1
2020-08-19 21:00:00+05:00,5278.408644783411,-1
2020-08-19 21:30:00+05:00,5278.408644783411,-1
2020-08-19 22:00:00+05:00,5278.408644783411,-1
2020-08-19 22:30:00+05:00,5278.408644783411,-1
2020-08-19 23:00:00+05:00,5277.803783158156,-1
2020-08-19 23:30:00+05:00,5273.023404842341,-1
2020-08-20 00:00:00+05:00,5270.946064358107,-1
2020-08-20 00:30:00+05:00,5262.501457922296,-1
2020-08-20 01:00:00+05:00,5261.226312130067,-1
2020-08-20 01:30:00+05:00,5261.226312130067,-1
2020-08-20 12:00:00+05:00,5234.578312825353,-1
2020-08-20 12:30:00+05:00,5234.578312825353,-1
2020-08-20 13:00:00+05:00,5221.883433388536,-1
2020-08-20 13:30:00+05:00,5221.883433388536,-1
2020-08-20 14:00:00+05:00,5221.883433388536,-1
2020-08-20 14:30:00+05:00,5221.883433388536,-1
2020-08-20 15:00:00+05:00,5219.150070646218,-1
2020-08-20 15:30:00+05:00,5213.010063581597,-1
2020-08-20 16:00:00+05:00,5207.359057223437,-1
2020-08-20 16:30:00+05:00,5193.2231515010935,-1
2020-08-20 17:00:00+05:00,5180.150836350984,-1
2020-08-20 17:30:00+05:00,5179.510752715886,-1
2020-08-20 18:00:00+05:00,5168.659677444297,-1
2020-08-20 18:30:00+05:00,5152.218709699868,-1
2020-08-20 19:00:00+05:00,5097.728161270119,1
2020-08-20 19:30:00+05:00,5117.530345143107,1
2020-08-20 20:00:00+05:00,5172.747689371204,-1
2020-08-20 20:30:00+05:00,5141.422920434083,-1
2020-08-20 21:00:00+05:00,5141.422920434083,-1
2020-08-20 21:30:00+05:00,5141.422920434083,-1
2020-08-20 22:00:00+05:00,5141.422920434083,-1
2020-08-20 22:30:00+05:00,5141.422920434083,-1
2020-08-20 23:00:00+05:00,5141.422920434083,-1
2020-08-20 23:30:00+05:00,5141.422920434083,-1
2020-08-21 00:00:00+05:00,5141.422920434083,-1
2020-08-21 00:30:00+05:00,5141.422920434083,-1
2020-08-21 01:00:00+05:00,5141.422920434083,-1
2020-08-21 01:30:00+05:00,5141.422920434083,-1
2020-08-21 12:00:00+05:00,5141.422920434083,-1
2020-08-21 12:30:00+05:00,5106.296199741166,1
2020-08-21 13:00:00+05:00,5106.516579767049,1
2020-08-21 13:30:00+05:00,5106.516579767049,1
2020-08-21 14:00:00+05:00,5106.516579767049,1
2020-08-21 14:30:00+05:00,5106.516579767049,1
2020-08-21 15:00:00+05:00,5106.516579767049,1
2020-08-21 15:30:00+05:00,5106.516579767049,1
2020-08-21 16:00:00+05:00,5138.44992783202,-1
2020-08-21 16:30:00+05:00,5118.304935048818,-1
2020-08-21 17:00:00+05:00,5101.424441543936,-1
2020-08-21 17:30:00+05:00,5084.656997389542,-1
2020-08-21 18:00:00+05:00,5076.116297650588,-1
2020-08-21 18:30:00+05:00,5024.945332114471,1
2020-08-21 19:00:00+05:00,5047.900798903023,1
2020-08-21 19:30:00+05:00,5053.985719012721,1
2020-08-21 20:00:00+05:00,5053.985719012721,1
2020-08-21 20:30:00+05:00,5053.985719012721,1
2020-08-21 21:00:00+05:00,5053.985719012721,1
2020-08-21 21:30:00+05:00,5059.095580244247,1
2020-08-21 22:00:00+05:00,5060.886022219822,1
2020-08-21 22:30:00+05:00,5060.886022219822,1
2020-08-21 23:00:00+05:00,5062.942677998056,1
2020-08-21 23:30:00+05:00,5067.62341019825,1
2020-08-22 00:00:00+05:00,5071.686069178425,1
2020-08-22 00:30:00+05:00,5074.342462260583,1
2020-08-22 01:00:00+05:00,5076.283216034524,1
2020-08-22 01:30:00+05:00,5076.379894431072,1
2020-08-24 12:00:00+05:00,5096.916904987965,1
2020-08-24 12:30:00+05:00,5096.916904987965,1
2020-08-24 13:00:00+05:00,5106.530193040251,1
2020-08-24 13:30:00+05:00,5115.177173736226,1
2020-08-24 14:00:00+05:00,5121.684456362604,1
2020-08-24 14:30:00+05:00,5131.3410107263435,1
2020-08-24 15:00:00+05:00,5131.3410107263435,1
2020-08-24 15:30:00+05:00,5131.3410107263435,1
2020-08-24 16:00:00+05:00,5131.3410107263435,1
2020-08-24 16:30:00+05:00,5150.4427878624465,-1
2020-08-24 17:00:00+05:00,5150.4427878624465,-1
2020-08-24 17:30:00+05:00,5150.4427878624465,-1
2020-08-24 18:00:00+05:00,5150.4427878624465,-1
2020-08-24 18:30:00+05:00,5121.844386883449,1
2020-08-24 19:00:00+05:00,5148.109948195104,1
2020-08-24 19:30:00+05:00,5151.948953375594,1
2020-08-24 20:00:00+05:00,5151.948953375594,1
2020-08-24 20:30:00+05:00,5154.491152234231,1
2020-08-24 21:00:00+05:00,5154.491152234231,1
2020-08-24 21:30:00+05:00,5154.491152234231,1
2020-08-24 22:00:00+05:00,5154.491152234231,1
2020-08-24 22:30:00+05:00,5155.442844980879,1
2020-08-24 23:00:00+05:00,5157.548560482791,1
2020-08-24 23:30:00+05:00,5161.393704434512,1
2020-08-25 00:00:00+05:00,5163.104333991061,1
2020-08-25 00:30:00+05:00,5163.893900591955,1
2020-08-25 01:00:00+05:00,5168.954510532759,1
2020-08-25 01:30:00+05:00,5170.434059479483,1
2020-08-25 12:00:00+05:00,5176.815653531535,1
2020-08-25 12:30:00+05:00,5176.815653531535,1
2020-08-25 13:00:00+05:00,5193.611820639457,-1
2020-08-25 13:30:00+05:00,5181.075638575511,-1
2020-08-25 14:00:00+05:00,5177.96807471796,-1
2020-08-25 14:30:00+05:00,5177.96807471796,-1
2020-08-25 15:00:00+05:00,5152.165859478452,1
2020-08-25 15:30:00+05:00,5155.499273530607,1
2020-08-25 16:00:00+05:00,5155.499273530607,1
2020-08-25 16:30:00+05:00,5158.696911559792,1
2020-08-25 17:00:00+05:00,5159.577220403813,1
2020-08-25 17:30:00+05:00,5159.577220403813,1
2020-08-25 18:00:00+05:00,5164.902548527089,1
2020-08-25 18:30:00+05:00,5168.7372936743795,1
2020-08-25 19:00:00+05:00,5182.638564306942,1
2020-08-25 19:30:00+05:00,5182.638564306942,1
2020-08-25 20:00:00+05:00,5190.627237088623,1
2020-08-25 20:30:00+05:00,5193.28951337976,1
2020-08-25 21:00:00+05:00,5194.585562041784,1
2020-08-25 21:30:00+05:00,5194.585562041784,1
2020-08-25 22:00:00+05:00,5194.585562041784,1
2020-08-25 22:30:00+05:00,5194.585562041784,1
2020-08-25 23:00:00+05:00,5194.585562041784,1
2020-08-25 23:30:00+05:00,5194.585562041784,1
2020-08-26 00:00:00+05:00,5194.585562041784,1
2020-08-26 00:30:00+05:00,5196.969619734343,1
2020-08-26 01:00:00+05:00,5200.722657760909,1
2020-08-26 01:30:00+05:00,5201.875391984818,1
2020-08-26 12:00:00+05:00,5198.087852786336,1
2020-08-26 12:30:00+05:00,5213.079067507702,1
2020-08-26 13:00:00+05:00,5213.079067507702,1
2020-08-26 13:30:00+05:00,5224.984044681239,1
2020-08-26 14:00:00+05:00,5228.185640213115,1
2020-08-26 14:30:00+05:00,5228.185640213115,1
2020-08-26 15:00:00+05:00,5228.185640213115,1
2020-08-26 15:30:00+05:00,5234.450081715361,1
2020-08-26 16:00:00+05:00,5234.450081715361,1
2020-08-26 16:30:00+05:00,5234.450081715361,1
2020-08-26 17:00:00+05:00,5234.450081715361,1
2020-08-26 17:30:00+05:00,5234.962523613448,1
2020-08-26 18:00:00+05:00,5236.741271252104,1
2020-08-26 18:30:00+05:00,5237.367144126893,1
2020-08-26 19:00:00+05:00,5248.855429714204,1
2020-08-26 19:30:00+05:00,5256.669886742783,1
2020-08-26 20:00:00+05:00,5256.669886742783,1
2020-08-26 20:30:00+05:00,5256.669886742783,1
2020-08-26 21:00:00+05:00,5256.669886742783,1
2020-08-26 21:30:00+05:00,5256.669886742783,1
2020-08-26 22:00:00+05:00,5256.669886742783,1
2020-08-26 22:30:00+05:00,5256.669886742783,1
2020-08-26 23:00:00+05:00,5256.669886742783,1
2020-08-26 23:30:00+05:00,5256.669886742783,1
2020-08-27 00:00:00+05:00,5257.715093392464,1
2020-08-27 00:30:00+05:00,5259.8435840532175,1
2020-08-27 01:00:00+05:00,5259.8435840532175,1
2020-08-27 01:30:00+05:00,5261.385803083106,1
2020-08-27 12:00:00+05:00,5261.385803083106,1
2020-08-27 12:30:00+05:00,5261.385803083106,1
2020-08-27 13:00:00+05:00,5279.388499552416,-1
2020-08-27 13:30:00+05:00,5251.2496495971745,-1
2020-08-27 14:00:00+05:00,5241.999684637457,-1
2020-08-27 14:30:00+05:00,5241.674716173711,-1
2020-08-27 15:00:00+05:00,5241.674716173711,-1
2020-08-27 15:30:00+05:00,5237.566520100706,-1
2020-08-27 16:00:00+05:00,5223.484868090635,-1
2020-08-27 16:30:00+05:00,5220.661381281572,-1
2020-08-27 17:00:00+05:00,5220.661381281572,-1
2020-08-27 17:30:00+05:00,5215.160718838073,-1
2020-08-27 18:00:00+05:00,5212.694646954265,-1
2020-08-27 18:30:00+05:00,5204.375182258839,-1
2020-08-27 19:00:00+05:00,5204.375182258839,-1
2020-08-27 19:30:00+05:00,5204.375182258839,-1
2020-08-27 20:00:00+05:00,5204.375182258839,-1
2020-08-27 20:30:00+05:00,5204.375182258839,-1
2020-08-27 21:00:00+05:00,5204.375182258839,-1
2020-08-27 21:30:00+05:00,5203.43920573482,-1
2020-08-27 22:00:00+05:00,5194.870285161338,-1
2020-08-27 22:30:00+05:00,5194.870285161338,-1
2020-08-27 23:00:00+05:00,5194.870285161338,-1
2020-08-27 23:30:00+05:00,5194.870285161338,-1
2020-08-28 00:00:00+05:00,5194.870285161338,-1
2020-08-28 00:30:00+05:00,5194.870285161338,-1
2020-08-28 01:00:00+05:00,5194.870285161338,-1
2020-08-28 01:30:00+05:00,5194.870285161338,-1
2020-08-28 12:00:00+05:00,5173.983011277805,-1
2020-08-28 12:30:00+05:00,5134.259710150025,-1
2020-08-28 13:00:00+05:00,5134.259710150025,-1
2020-08-28 13:30:00+05:00,5120.15786522152,-1
2020-08-28 14:00:00+05:00,5117.942078699368,-1
2020-08-28 14:30:00+05:00,5117.942078699368,-1
2020-08-28 15:00:00+05:00,5117.942078699368,-1
2020-08-28 15:30:00+05:00,5117.942078699368,-1
2020-08-28 16:00:00+05:00,5117.942078699368,-1
2020-08-28 16:30:00+05:00,5117.942078699368,-1
2020-08-28 17:00:00+05:00,5117.942078699368,-1
2020-08-28 17:30:00+05:00,5117.942078699368,-1
2020-08-28 18:00:00+05:00,5117.942078699368,-1
2020-08-28 18:30:00+05:00,5117.942078699368,-1
2020-08-28 19:00:00+05:00,5106.391422183747,-1
2020-08-28 19:30:00+05:00,5097.452279965372,-1
2020-08-28 20:00:00+05:00,5094.632051968835,-1
2020-08-28 20:30:00+05:00,5094.632051968835,-1
2020-08-28 21:00:00+05:00,5092.544462094756,-1
2020-08-28 21:30:00+05:00,5089.765015885281,-1
2020-08-28 22:00:00+05:00,5089.765015885281,-1
2020-08-28 22:30:00+05:00,5089.765015885281,-1
2020-08-28 23:00:00+05:00,5089.765015885281,-1
2020-08-28 23:30:00+05:00,5089.765015885281,-1
2020-08-29 00:00:00+05:00,5089.765015885281,-1
2020-08-29 00:30:00+05:00,5089.765015885281,-1
2020-08-29 01:00:00+05:00,5089.765015885281,-1
2020-08-29 01:30:00+05:00,5089.765015885281,-1
2020-08-31 12:00:00+05:00,5085.514685909632,1
2020-08-31 12:30:00+05:00,5091.163217318668,1
2020-08-31 13:00:00+05:00,5097.0718955868015,1
2020-08-31 13:30:00+05:00,5101.914706028121,1
2020-08-31 14:00:00+05:00,5101.914706028121,1
2020-08-31 14:30:00+05:00,5101.914706028121,1
2020-08-31 15:00:00+05:00,5120.442929305499,-1
2020-08-31 15:30:00+05:00,5114.648636374949,-1
2020-08-31 16:00:00+05:00,5111.883772737455,-1
2020-08-31 16:30:00+05:00,5099.295395463709,-1
2020-08-31 17:00:00+05:00,5079.090855917339,-1
2020-08-31 17:30:00+05:00,5077.8817703256045,-1
2020-08-31 18:00:00+05:00,5077.8817703256045,-1
2020-08-31 18:30:00+05:00,5071.276733963739,-1
2020-08-31 19:00:00+05:00,5049.649060567365,-1
2020-08-31 19:30:00+05:00,5042.634154510629,-1
2020-08-31 20:00:00+05:00,5024.645739059566,-1
2020-08-31 20:30:00+05:00,5005.33116515361,-1
2020-08-31 21:00:00+05:00,5005.33116515361,-1
2020-08-31 21:30:00+05:00,5005.33116515361,-1
2020-08-31 22:00:00+05:00,5005.33116515361,-1
2020-08-31 22:30:00+05:00,5005.33116515361,-1
2020-08-31 23:00:00+05:00,5005.33116515361,-1
2020-08-31 23:30:00+05:00,5005.33116515361,-1
2020-09-01 00:00:00+05:00,5005.33116515361,-1
2020-09-01 00:30:00+05:00,5005.33116515361,-1
2020-09-01 01:00:00+05:00,5005.33116515361,-1
2020-09-01 01:30:00+05:00,5005.33116515361,-1
2020-09-01 12:00:00+05:00,5005.33116515361,-1
2020-09-01 12:30:00+05:00,5005.33116515361,-1
2020-09-01 13:00:00+05:00,4989.22769256948,-1
2020-09-01 13:30:00+05:00,4979.179923312531,-1
2020-09-01 14:00:00+05:00,4979.179923312531,-1
2020-09-01 14:30:00+05:00,4979.179923312531,-1
2020-09-01 15:00:00+05:00,4979.179923312531,-1
2020-09-01 15:30:00+05:00,4979.179923312531,-1
2020-09-01 16:00:00+05:00,4943.111657083184,1
2020-09-01 16:30:00+05:00,4943.111657083184,1
2020-09-01 17:00:00+05:00,4943.111657083184,1
2020-09-01 17:30:00+05:00,4943.111657083184,1
2020-09-01 18:00:00+05:00,4943.111657083184,1
2020-09-01 18:30:00+05:00,4969.920100108951,-1
2020-09-01 19:00:00+05:00,4960.953090098056,-1
2020-09-01 19:30:00+05:00,4955.107781088251,-1
2020-09-01 20:00:00+05:00,4952.872002979426,-1
2020-09-01 20:30:00+05:00,4952.872002979426,-1
2020-09-01 21:00:00+05:00,4952.872002979426,-1
2020-09-01 21:30:00+05:00,4952.872002979426,-1
2020-09-01 22:00:00+05:00,4952.872002979426,-1
2020-09-01 22:30:00+05:00,4952.872002979426,-1
2020-09-01 23:00:00+05:00,4952.872002979426,-1
2020-09-01 23:30:00+05:00,4952.872002979426,-1
2020-09-02 00:00:00+05:00,4952.872002979426,-1
2020-09-02 00:30:00+05:00,4952.872002979426,-1
2020-09-02 01:00:00+05:00,4952.872002979426,-1
2020-09-02 01:30:00+05:00,4952.872002979426,-1
2020-09-02 12:00:00+05:00,4952.872002979426,-1
2020-09-02 12:30:00+05:00,4930.751625921978,1
2020-09-02 13:00:00+05:00,4935.876463329781,1
2020-09-02 13:30:00+05:00,4935.876463329781,1
2020-09-02 14:00:00+05:00,4935.876463329781,1
2020-09-02 14:30:00+05:00,4935.876463329781,1
2020-09-02 15:00:00+05:00,4956.853302409331,-1
2020-09-02 15:30:00+05:00,4956.853302409331,-1
2020-09-02 16:00:00+05:00,4924.558825048442,1
2020-09-02 16:30:00+05:00,4927.702942543598,1
2020-09-02 17:00:00+05:00,4927.702942543598,1
2020-09-02 17:30:00+05:00,4927.702942543598,1
2020-09-02 18:00:00+05:00,4927.702942543598,1
2020-09-02 18:30:00+05:00,4944.706424397145,-1
2020-09-02 19:00:00+05:00,4920.960781957431,-1
2020-09-02 19:30:00+05:00,4900.664703761688,-1
2020-09-02 20:00:00+05:00,4898.273233385519,-1
2020-09-02 20:30:00+05:00,4880.295910046967,-1
2020-09-02 21:00:00+05:00,4880.295910046967,-1
2020-09-02 21:30:00+05:00,4880.295910046967,-1
2020-09-02 22:00:00+05:00,4880.295910046967,-1
2020-09-02 22:30:00+05:00,4880.295910046967,-1
2020-09-02 23:00:00+05:00,4880.295910046967,-1
2020-09-02 23:30:00+05:00,4880.295910046967,-1
2020-09-03 00:00:00+05:00,4880.295910046967,-1
2020-09-03 00:30:00+05:00,4880.295910046967,-1
2020-09-03 01:00:00+05:00,4880.295910046967,-1
2020-09-03 01:30:00+05:00,4879.311786441636,-1
2020-09-03 12:00:00+05:00,4872.980607797473,-1
2020-09-03 12:30:00+05:00,4872.980607797473,-1
2020-09-03 13:00:00+05:00,4826.058207684047,1
2020-09-03 13:30:00+05:00,4845.802386915642,1
2020-09-03 14:00:00+05:00,4856.222148224078,1
2020-09-03 14:30:00+05:00,4907.72506659833,-1
2020-09-03 15:00:00+05:00,4878.052559938496,-1
2020-09-03 15:30:00+05:00,4870.297303944647,-1
2020-09-03 16:00:00+05:00,4859.467573550182,-1
2020-09-03 16:30:00+05:00,4858.8708161951645,-1
2020-09-03 17:00:00+05:00,4858.8708161951645,-1
2020-09-03 17:30:00+05:00,4858.8708161951645,-1
2020-09-03 18:00:00+05:00,4858.8708161951645,-1
2020-09-03 18:30:00+05:00,4858.8708161951645,-1
2020-09-03 19:00:00+05:00,4858.8708161951645,-1
2020-09-03 19:30:00+05:00,4858.8708161951645,-1
2020-09-03 20:00:00+05:00,4854.072168636617,-1
2020-09-03 20:30:00+05:00,4854.072168636617,-1
2020-09-03 21:00:00+05:00,4854.072168636617,-1
2020-09-03 21:30:00+05:00,4854.072168636617,-1
2020-09-03 22:00:00+05:00,4854.072168636617,-1
2020-09-03 22:30:00+05:00,4854.072168636617,-1
2020-09-03 23:00:00+05:00,4854.072168636617,-1
2020-09-03 23:30:00+05:00,4854.072168636617,-1
2020-09-04 00:00:00+05:00,4850.320783056654,-1
2020-09-04 00:30:00+05:00,4844.363704750988,-1
2020-09-04 01:00:00+05:00,4844.363704750988,-1
2020-09-04 01:30:00+05:00,4839.404600848301,-1
2020-09-04 12:00:00+05:00,4839.404600848301,-1
2020-09-04 12:30:00+05:00,4825.052273312876,1
2020-09-04 13:00:00+05:00,4841.022045981589,1
2020-09-04 13:30:00+05:00,4841.022045981589,1
2020-09-04 14:00:00+05:00,4841.022045981589,1
2020-09-04 14:30:00+05:00,4841.022045981589,1
2020-09-04 15:00:00+05:00,4841.022045981589,1
