Value Classic,Value Signal,Time
0.7451336602548508,-1.7502559872789156,2022-07-01 20:00:00+05:00
-1.3506356216175845,-1.6703319141466495,2022-07-01 20:30:00+05:00
-2.418823684376548,-1.8200302681926295,2022-07-02 12:00:00+05:00
-5.102802096118012,-2.4765846337777058,2022-07-02 12:30:00+05:00
-5.671699118466677,-3.1156075307155,2022-07-02 13:00:00+05:00
-7.209476567674756,-3.934381338107351,2022-07-02 13:30:00+05:00
-7.374863725115574,-4.622477815508995,2022-07-02 14:00:00+05:00
-7.579940686356622,-5.213970389678521,2022-07-02 14:30:00+05:00
-6.1784489530114115,-5.4068661023450995,2022-07-02 15:00:00+05:00
-4.411713846224757,-5.207835651121031,2022-07-02 15:30:00+05:00
-4.133938889669025,-4.99305629883063,2022-07-02 16:00:00+05:00
-3.9888566429126513,-4.792216367647034,2022-07-02 16:30:00+05:00
-2.7528080832835258,-4.384334710774333,2022-07-02 17:00:00+05:00
-1.6732508575541942,-3.842117940130305,2022-07-02 17:30:00+05:00
-2.722905443007676,-3.618275440705779,2022-07-02 18:00:00+05:00
-3.474368090380267,-3.5894939706406768,2022-07-02 18:30:00+05:00
-2.7471736620777847,-3.4210299089280984,2022-07-02 19:00:00+05:00
-3.462366931503766,-3.4292973134432323,2022-07-02 19:30:00+05:00
-2.627121009470102,-3.2688620526486063,2022-07-02 20:00:00+05:00
-3.139368551928328,-3.242963352504551,2022-07-02 20:30:00+05:00
-1.4707377826071024,-2.8885182385250614,2022-07-03 12:00:00+05:00
-1.3831126752174896,-2.587437125863547,2022-07-03 12:30:00+05:00
-1.3385845976308701,-2.3376666202170115,2022-07-03 13:00:00+05:00
-1.2086713220560341,-2.111867560584816,2022-07-03 13:30:00+05:00
-0.21562050703823843,-1.7326181498755007,2022-07-03 14:00:00+05:00
-0.47216906499170364,-1.4805283328987413,2022-07-03 14:30:00+05:00
-0.5082436438442528,-1.2860713950878437,2022-07-03 15:00:00+05:00
1.1046123829105454,-0.807934639488166,2022-07-03 15:30:00+05:00
2.4354299265742156,-0.15926172627568969,2022-07-03 16:00:00+05:00
2.054327661050138,0.28345615118947587,2022-07-03 16:30:00+05:00
1.8121042033203594,0.5891857616156526,2022-07-03 17:00:00+05:00
0.36520999338017646,0.5443906079685574,2022-07-03 17:30:00+05:00
0.5037947577470732,0.5362714379242606,2022-07-03 18:00:00+05:00
-0.31074760359206266,0.36686762962099595,2022-07-03 18:30:00+05:00
0.5304029406988775,0.3995746918365723,2022-07-03 19:00:00+05:00
-0.053087692015651555,0.30904221506612756,2022-07-03 19:30:00+05:00
-0.5894055644612308,0.1293526591606559,2022-07-03 20:00:00+05:00
0.15381439945667807,0.13424500721986032,2022-07-03 20:30:00+05:00
8.711564349540822,1.8497088756840527,2022-07-04 12:00:00+05:00
14.000837793629216,4.279934659273086,2022-07-04 12:30:00+05:00
14.834304591207456,6.39080864565996,2022-07-04 13:00:00+05:00
13.084635505649658,7.7295740176578995,2022-07-04 13:30:00+05:00
12.960710888694848,8.77580139186529,2022-07-04 14:00:00+05:00
12.556374383801995,9.531915990252632,2022-07-04 14:30:00+05:00
10.780254622034136,9.781583716608932,2022-07-04 15:00:00+05:00
9.784374414129616,9.78214185611307,2022-07-04 15:30:00+05:00
8.53364918669331,9.532443322229119,2022-07-04 16:00:00+05:00
9.570446809792884,9.540044019741872,2022-07-04 16:30:00+05:00
10.193915639175884,9.670818343628675,2022-07-04 17:00:00+05:00
10.446560270297141,9.825966728962369,2022-07-04 17:30:00+05:00
10.764768340032788,10.013727051176453,2022-07-04 18:00:00+05:00
8.179150521847987,9.64681174531076,2022-07-04 18:30:00+05:00
4.9832488064971585,8.71409915754804,2022-07-04 19:00:00+05:00
2.3028899263049425,7.43185731129942,2022-07-04 19:30:00+05:00
