,SuperTrend,Цвет
822,5457.814400551442,1
823,5457.814400551442,1
824,5458.358548150702,1
825,5463.897693335632,1
826,5463.897693335632,1
827,5479.987868398138,-1
828,5465.114081558325,-1
829,5465.114081558325,-1
830,5436.605093937757,1
831,5445.644584543981,1
832,5445.644584543981,1
833,5448.782113480625,1
834,5455.2789021325625,1
835,5455.2789021325625,1
836,5455.2789021325625,1
837,5460.061319654638,1
838,5460.061319654638,1
839,5460.061319654638,1
840,5460.061319654638,1
841,5460.061319654638,1
842,5460.061319654638,1
843,5460.061319654638,1
844,5460.061319654638,1
845,5460.061319654638,1
846,5460.061319654638,1
847,5460.061319654638,1
848,5461.754554025084,1
849,5463.5290986225755,1
850,5463.5290986225755,1
851,5463.5290986225755,1
852,5463.5290986225755,1
853,5463.5290986225755,1
854,5463.5290986225755,1
855,5477.20065629892,-1
856,5477.20065629892,-1
857,5468.000031602125,-1
858,5468.000031602125,-1
859,5468.000031602125,-1
860,5468.000031602125,-1
861,5468.000031602125,-1
862,5468.000031602125,-1
863,5468.000031602125,-1
864,5466.564508015198,-1
865,5458.233057213679,-1
866,5458.233057213679,-1
867,5458.233057213679,-1
868,5458.233057213679,-1
869,5451.968158837894,-1
870,5437.646342954105,-1
871,5437.646342954105,-1
872,5437.646342954105,-1
873,5437.646342954105,-1
874,5437.646342954105,-1
875,5414.19258844903,1
876,5424.823329604127,1
877,5425.615996643714,1
878,5425.615996643714,1
879,5425.615996643714,1
880,5425.615996643714,1
881,5431.8613803979415,1
882,5434.275242358147,1
883,5215.927281877668,-1
884,5200.684553689901,-1
885,5186.616098320911,-1
886,5171.879488488819,-1
887,5171.879488488819,-1
888,5168.369885675944,-1
889,5161.757897108349,-1
890,5153.9821073975145,-1
891,5151.058896657763,-1
892,5151.058896657763,-1
893,5143.955206292788,-1
894,5143.955206292788,-1
895,5143.955206292788,-1
896,5143.955206292788,-1
897,5140.342685848698,-1
898,5119.583417263829,-1
899,5112.075075537446,-1
900,5100.042567983701,-1
901,5100.042567983701,-1
902,5100.042567983701,-1
903,5100.042567983701,-1
904,5100.042567983701,-1
905,5100.042567983701,-1
906,5100.042567983701,-1
907,5100.042567983701,-1
908,5100.042567983701,-1
909,5100.042567983701,-1
910,5100.042567983701,-1
911,5085.373031929509,-1
912,5063.7357287365585,-1
913,5063.7357287365585,-1
914,5063.7357287365585,-1
915,5063.7357287365585,-1
916,5063.7357287365585,-1
917,5063.7357287365585,-1
918,5063.7357287365585,-1
919,5063.7357287365585,-1
920,5063.7357287365585,-1
921,5063.7357287365585,-1
922,5041.013472435425,1
923,5048.812125191883,1
924,5048.812125191883,1
925,5048.812125191883,1
926,5048.812125191883,1
927,5060.018160338394,1
928,5060.018160338394,1
929,5069.262209874099,1
930,5069.262209874099,1
931,5069.262209874099,1
932,5070.2771509982185,1
933,5070.2771509982185,1
934,5070.2771509982185,1
935,5070.2771509982185,1
936,5070.2771509982185,1
937,5072.003744892938,1
938,5079.803370403644,1
939,5088.5480333632795,1
940,5088.5480333632795,1
941,5098.743592975743,-1
942,5079.019233678169,-1
943,5070.667310310352,-1
944,5069.325579279317,-1
945,5051.093021351386,-1
946,5028.883719216246,-1
947,5028.170347294622,-1
948,5025.62831256516,-1
949,5023.590481308644,-1
950,5020.406433177779,-1
951,5020.1657898600015,-1
952,5017.299210874002,-1
953,5002.569289786601,-1
954,4998.287360807941,-1
955,4995.908624727147,-1
956,4987.1427622544325,-1
957,4987.1427622544325,-1
958,4987.1427622544325,-1
959,4986.959823683481,-1
960,4986.959823683481,-1
961,4979.35495718362,-1
962,4957.769461465257,-1
963,4952.067515318732,-1
964,4941.885763786859,-1
965,4941.885763786859,-1
966,4941.885763786859,-1
967,4934.93922180062,-1
968,4934.93922180062,-1
969,4924.910769658502,-1
970,4907.019692692652,-1
971,4906.842723423387,-1
972,4903.333451081048,-1
973,4903.0251059729435,-1
974,4885.497595375649,-1
975,4875.672835838084,-1
976,4875.672835838084,-1
977,4860.532497028848,-1
