Value Classic,Value Signal,Time
0.01942218792622441,-0.012803617541124974,2020-08-19 15:00:00+05:00
0.014756621531063274,-0.007291569726687325,2020-08-19 15:30:00+05:00
0.013326259010284502,-0.00316800397929296,2020-08-19 16:00:00+05:00
0.024019550379925647,0.0022695068925507613,2020-08-19 16:30:00+05:00
0.021354527374597865,0.006086510988960183,2020-08-19 17:00:00+05:00
0.022214073141086033,0.009312023419385352,2020-08-19 17:30:00+05:00
0.021836633805527583,0.011816945496613798,2020-08-19 18:00:00+05:00
0.017702325108949424,0.012994021419080924,2020-08-19 18:30:00+05:00
0.022238666442298438,0.014842950423724428,2020-08-19 19:00:00+05:00
0.02474162712862693,0.01682268576470493,2020-08-19 19:30:00+05:00
0.032403586331547274,0.0199388658780734,2020-08-19 20:00:00+05:00
0.04362131976595407,0.024675356655649534,2020-08-19 20:30:00+05:00
0.045531266818372274,0.028846538688194083,2020-08-19 21:00:00+05:00
0.045711068448405,0.03221944464023627,2020-08-19 21:30:00+05:00
0.048521898005283504,0.03547993531324572,2020-08-19 22:00:00+05:00
0.0509688795896821,0.038577724168533,2020-08-19 22:30:00+05:00
0.04193481810064981,0.039249142954956365,2020-08-19 23:00:00+05:00
0.03477782043145794,0.03835487845025668,2020-08-19 23:30:00+05:00
0.02598213484526468,0.03588032972925828,2020-08-20 00:00:00+05:00
0.013210789900583109,0.031346421763523244,2020-08-20 00:30:00+05:00
0.009037106084647917,0.02688455862774818,2020-08-20 01:00:00+05:00
0.0020743953333166587,0.021922525968861874,2020-08-20 01:30:00+05:00
-0.033318889675094,0.0108742428400707,2020-08-20 12:00:00+05:00
-0.057876946138371466,-0.002875994955617734,2020-08-20 12:30:00+05:00
-0.07925004512083689,-0.018150804988661565,2020-08-20 13:00:00+05:00
-0.10267056375245431,-0.03505475674142012,2020-08-20 13:30:00+05:00
-0.11945107762334572,-0.051934020917805246,2020-08-20 14:00:00+05:00
-0.1400118668085497,-0.06954959009595414,2020-08-20 14:30:00+05:00
-0.14973884560824757,-0.08558744119841283,2020-08-20 15:00:00+05:00
-0.15684985354979375,-0.09983992366868902,2020-08-20 15:30:00+05:00
-0.16502115773705128,-0.11287617048236148,2020-08-20 16:00:00+05:00
-0.17951410366454468,-0.12620375711879814,2020-08-20 16:30:00+05:00
-0.19001981225542863,-0.13896696814612425,2020-08-20 17:00:00+05:00
-0.19728189377529048,-0.1506299532719575,2020-08-20 17:30:00+05:00
-0.21348686483757717,-0.16320133558508143,2020-08-20 18:00:00+05:00
-0.2181661229081726,-0.17419429304969966,2020-08-20 18:30:00+05:00
-0.20099840632064314,-0.17955511570388835,2020-08-20 19:00:00+05:00
-0.19084138157177932,-0.18181236887746657,2020-08-20 19:30:00+05:00
-0.20503925242013565,-0.1864577455860004,2020-08-20 20:00:00+05:00
-0.22180351872674464,-0.19352690021414926,2020-08-20 20:30:00+05:00
-0.22203986960825262,-0.19922949409296994,2020-08-20 21:00:00+05:00
-0.21730151352273452,-0.20284389797892285,2020-08-20 21:30:00+05:00
-0.2087195933586088,-0.20401903705486005,2020-08-20 22:00:00+05:00
-0.1960275522800572,-0.2024207400998995,2020-08-20 22:30:00+05:00
-0.17986110924381649,-0.19790881392868293,2020-08-20 23:00:00+05:00
-0.16195451017845386,-0.19071795317863713,2020-08-20 23:30:00+05:00
-0.14528176720498465,-0.18163071598390665,2020-08-21 00:00:00+05:00
-0.13415318775619767,-0.17213521033836487,2020-08-21 00:30:00+05:00
-0.1255008455925548,-0.16280833738920286,2020-08-21 01:00:00+05:00
-0.11489857357724986,-0.15322638462681226,2020-08-21 01:30:00+05:00
-0.11166433113132257,-0.14491397392771432,2020-08-21 12:00:00+05:00
-0.0986840633331667,-0.13566799180880482,2020-08-21 12:30:00+05:00
-0.10214756789775947,-0.12896390702659574,2020-08-21 13:00:00+05:00
-0.100905042210222,-0.123352134063321,2020-08-21 13:30:00+05:00
-0.097983917615025,-0.11827849077366182,2020-08-21 14:00:00+05:00
-0.09577524258898507,-0.11377784113672648,2020-08-21 14:30:00+05:00
-0.09135790184107861,-0.10929385327759691,2020-08-21 15:00:00+05:00
-0.08964792943925204,-0.10536466850992796,2020-08-21 15:30:00+05:00
-0.11121820257811521,-0.10653537532356541,2020-08-21 16:00:00+05:00
-0.13363117210197117,-0.11195453467924657,2020-08-21 16:30:00+05:00
-0.1544546533858906,-0.12045455842057538,2020-08-21 17:00:00+05:00
-0.16741373811390758,-0.12984639435924183,2020-08-21 17:30:00+05:00
-0.17884990149780577,-0.13964709578695464,2020-08-21 18:00:00+05:00
-0.1789910562686856,-0.14751588788330083,2020-08-21 18:30:00+05:00
-0.17905616549067105,-0.1538239434047749,2020-08-21 19:00:00+05:00
-0.16310653692681143,-0.1556804621091822,2020-08-21 19:30:00+05:00
-0.15234136882776284,-0.15501264345289834,2020-08-21 20:00:00+05:00
-0.1401767343475555,-0.15204546163182978,2020-08-21 20:30:00+05:00
-0.11987479298161219,-0.14561132790178627,2020-08-21 21:00:00+05:00
-0.10379920025351907,-0.13724890237213283,2020-08-21 21:30:00+05:00
-0.08802716378274766,-0.1274045546542558,2020-08-21 22:00:00+05:00
-0.07426813619130712,-0.11677727096166607,2020-08-21 22:30:00+05:00
-0.0594510275519724,-0.10531202227972734,2020-08-21 23:00:00+05:00
-0.04517037517013023,-0.09328369285780792,2020-08-21 23:30:00+05:00
-0.037056811336263706,-0.08203831655349908,2020-08-22 00:00:00+05:00
-0.02987887031159886,-0.07160642730511904,2020-08-22 00:30:00+05:00
-0.027105510587873027,-0.06270624396166984,2020-08-22 01:00:00+05:00
-0.024224895299049365,-0.05500997422914574,2020-08-22 01:30:00+05:00
-0.02368623779014456,-0.04874522694134551,2020-08-24 12:00:00+05:00
-0.00384898489524943,-0.039765978532126295,2020-08-24 12:30:00+05:00
0.027292440989874933,-0.026354294627726052,2020-08-24 13:00:00+05:00
0.04938566707092207,-0.011206302287996428,2020-08-24 13:30:00+05:00
0.056559725486884815,0.002346903266979821,2020-08-24 14:00:00+05:00
0.05914270885566708,0.013706064384717274,2020-08-24 14:30:00+05:00
0.053711796009494606,0.021707210709672742,2020-08-24 15:00:00+05:00
0.050839009067232155,0.027533570381184626,2020-08-24 15:30:00+05:00
0.04880660893790889,0.031788178092529484,2020-08-24 16:00:00+05:00
0.04386604919057646,0.03420375231213888,2020-08-24 16:30:00+05:00
0.03391129669120829,0.03414526118795276,2020-08-24 17:00:00+05:00
0.03489932482769831,0.03429607391590187,2020-08-24 17:30:00+05:00
0.03328140584828532,0.03409314030237856,2020-08-24 18:00:00+05:00
0.044796923390350685,0.03623389691997299,2020-08-24 18:30:00+05:00
0.06008917304991712,0.041004952145961816,2020-08-24 19:00:00+05:00
0.07696954901624053,0.04819787152001756,2020-08-24 19:30:00+05:00
0.10088472051104702,0.058735241318223455,2020-08-24 20:00:00+05:00
0.12006743640570505,0.07100168033571978,2020-08-24 20:30:00+05:00
0.12415569032425111,0.08163248233342606,2020-08-24 21:00:00+05:00
0.12195525461570611,0.08969703678988207,2020-08-24 21:30:00+05:00
0.11644830066040157,0.09504728956398598,2020-08-24 22:00:00+05:00
0.10841352704116503,0.0977205370594218,2020-08-24 22:30:00+05:00
0.10327615708830251,0.09883166106519795,2020-08-24 23:00:00+05:00
0.09767535547750583,0.09860039994765953,2020-08-24 23:30:00+05:00
0.09536503677414743,0.09795332731295711,2020-08-25 00:00:00+05:00
0.09246817697209764,0.09685629724478523,2020-08-25 00:30:00+05:00
0.09313339305912649,0.09611171640765348,2020-08-25 01:00:00+05:00
0.09418866614088017,0.09572710635429882,2020-08-25 01:30:00+05:00
0.08875688674748972,0.094333062432937,2020-08-25 12:00:00+05:00
0.07351823466722607,0.09017009687979481,2020-08-25 12:30:00+05:00
0.055556119964258244,0.0832473014966875,2020-08-25 13:00:00+05:00
0.03047974952787058,0.07269379110292412,2020-08-25 13:30:00+05:00
0.01646857896342624,0.06144874867502455,2020-08-25 14:00:00+05:00
-0.000280555569553087,0.049102887826109026,2020-08-25 14:30:00+05:00
-0.016590782846733987,0.03596415369154043,2020-08-25 15:00:00+05:00
-0.034365567376191564,0.021898209477994028,2020-08-25 15:30:00+05:00
-0.04630460861862673,0.008257645858669877,2020-08-25 16:00:00+05:00
-0.05433314966476388,-0.004260513246016874,2020-08-25 16:30:00+05:00
-0.06399273994689736,-0.016206958586192973,2020-08-25 17:00:00+05:00
-0.06405090623692189,-0.02577574811633876,2020-08-25 17:30:00+05:00
-0.06296769286031179,-0.03321413706513336,2020-08-25 18:00:00+05:00
-0.06419346365800749,-0.03941000238370819,2020-08-25 18:30:00+05:00
-0.0660177175461385,-0.04473154541619425,2020-08-25 19:00:00+05:00
-0.06789121882549409,-0.049363480098054226,2020-08-25 19:30:00+05:00
-0.06140588542526615,-0.05177196116349662,2020-08-25 20:00:00+05:00
-0.056821582784913005,-0.0527818854877799,2020-08-25 20:30:00+05:00
-0.049391470086227685,-0.052103802407469466,2020-08-25 21:00:00+05:00
-0.04420387215893129,-0.05052381635776183,2020-08-25 21:30:00+05:00
-0.038439185781030005,-0.04810689024241547,2020-08-25 22:00:00+05:00
-0.03428236100311466,-0.04534198439455531,2020-08-25 22:30:00+05:00
-0.028640605282497233,-0.04200170857214369,2020-08-25 23:00:00+05:00
-0.027084920825792835,-0.03901835102287352,2020-08-25 23:30:00+05:00
-0.024360838464268397,-0.0360868485111525,2020-08-26 00:00:00+05:00
-0.01835922591932615,-0.03254132399278723,2020-08-26 00:30:00+05:00
-0.013049025481890908,-0.02864286429060797,2020-08-26 01:00:00+05:00
-0.009936486387246646,-0.024901588709935706,2020-08-26 01:30:00+05:00
0.012957229272515747,-0.017329825113445416,2020-08-26 12:00:00+05:00
0.01598840559543646,-0.01066617897166904,2020-08-26 12:30:00+05:00
0.018978775585239305,-0.004737188060287372,2020-08-26 13:00:00+05:00
0.02948144408910025,0.002106538369590153,2020-08-26 13:30:00+05:00
0.03657633885321587,0.009000498466315298,2020-08-26 14:00:00+05:00
0.044909075903696305,0.016182213953791498,2020-08-26 14:30:00+05:00
0.054515532841783454,0.02384887773138989,2020-08-26 15:00:00+05:00
0.06540930357285646,0.032160962899683204,2020-08-26 15:30:00+05:00
0.06043537119893472,0.037815844559533504,2020-08-26 16:00:00+05:00
0.059439437046158616,0.04214056305685853,2020-08-26 16:30:00+05:00
0.07234074861253958,0.04818060016799475,2020-08-26 17:00:00+05:00
0.0848151009951863,0.05550750033343306,2020-08-26 17:30:00+05:00
0.10040252692465401,0.06448650565167725,2020-08-26 18:00:00+05:00
0.12463310248848813,0.07651582501903943,2020-08-26 18:30:00+05:00
0.15097178018108082,0.09140701605144771,2020-08-26 19:00:00+05:00
0.17068474099230713,0.1072625610396196,2020-08-26 19:30:00+05:00
0.18298766195845673,0.12240758122338703,2020-08-26 20:00:00+05:00
0.22923083180989323,0.14377223134068828,2020-08-26 20:30:00+05:00
0.26404549956460954,0.16782688498547255,2020-08-26 21:00:00+05:00
0.27395390877910586,0.18905228974419921,2020-08-26 21:30:00+05:00
0.2801903671804524,0.20727990523144987,2020-08-26 22:00:00+05:00
0.28108570789739673,0.22204106576463925,2020-08-26 22:30:00+05:00
0.286162277314979,0.2348653080747072,2020-08-26 23:00:00+05:00
0.2840865151513725,0.24470954949004026,2020-08-26 23:30:00+05:00
0.28041933379640227,0.2518515063513127,2020-08-27 00:00:00+05:00
0.2707607804978096,0.2556333611806121,2020-08-27 00:30:00+05:00
0.2652931301299901,0.2575653149704877,2020-08-27 01:00:00+05:00
0.2607780977320715,0.25820787152280444,2020-08-27 01:30:00+05:00
0.23113494587920513,0.2527932863940846,2020-08-27 12:00:00+05:00
0.2192363517394469,0.24608189946315706,2020-08-27 12:30:00+05:00
0.21060655460158273,0.2389868304908422,2020-08-27 13:00:00+05:00
0.19187259325878614,0.229563983044431,2020-08-27 13:30:00+05:00
0.16982322077359413,0.21761583059026365,2020-08-27 14:00:00+05:00
0.15819111160971033,0.20573088679415302,2020-08-27 14:30:00+05:00
0.15086463164815456,0.19475763576495336,2020-08-27 15:00:00+05:00
0.14141095496433564,0.18408829960482984,2020-08-27 15:30:00+05:00
0.12082575579650978,0.17143579084316582,2020-08-27 16:00:00+05:00
0.10850600424568313,0.1588498335236693,2020-08-27 16:30:00+05:00
0.10918419315320449,0.14891670544957633,2020-08-27 17:00:00+05:00
0.10328608824425345,0.13979058200851177,2020-08-27 17:30:00+05:00
0.127003685956673,0.13723320279814402,2020-08-27 18:00:00+05:00
0.10146045127601866,0.13007865249371897,2020-08-27 18:30:00+05:00
0.056758937480331895,0.11541470949104157,2020-08-27 19:00:00+05:00
0.026673604022398933,0.09766648839731305,2020-08-27 19:30:00+05:00
-0.012358194031797609,0.07566155191149093,2020-08-27 20:00:00+05:00
-0.03920808488300764,0.05268762455259122,2020-08-27 20:30:00+05:00
-0.05899978757403801,0.030350142127265372,2020-08-27 21:00:00+05:00
-0.08260867386957926,0.0077583789278964435,2020-08-27 21:30:00+05:00
-0.093383628387528,-0.012470022535188446,2020-08-27 22:00:00+05:00
-0.09916590183164686,-0.02980919839448013,2020-08-27 22:30:00+05:00
-0.09817861291371344,-0.043483081298326794,2020-08-27 23:00:00+05:00
-0.09907827415562309,-0.05460211986978605,2020-08-27 23:30:00+05:00
-0.10184492300151504,-0.06405068049613186,2020-08-28 00:00:00+05:00
-0.10245303907163361,-0.07173115221123222,2020-08-28 00:30:00+05:00
-0.10096420648757487,-0.07757776306650074,2020-08-28 01:00:00+05:00
-0.10104031535774993,-0.08227027352475058,2020-08-28 01:30:00+05:00
-0.13903680731748835,-0.09362358028329815,2020-08-28 12:00:00+05:00
-0.16123876760141798,-0.10714661774692212,2020-08-28 12:30:00+05:00
-0.17639712659764228,-0.12099671951706617,2020-08-28 13:00:00+05:00
-0.20500954886992417,-0.13779928538763778,2020-08-28 13:30:00+05:00
-0.20793940052062965,-0.15182730841423617,2020-08-28 14:00:00+05:00
-0.20666860736353954,-0.16279556820409685,2020-08-28 14:30:00+05:00
-0.19972803030469777,-0.17018206062421704,2020-08-28 15:00:00+05:00
-0.1932107345428733,-0.1747877954079483,2020-08-28 15:30:00+05:00
-0.1763301098343959,-0.17509625829323783,2020-08-28 16:00:00+05:00
-0.16787571600485052,-0.17365214983556038,2020-08-28 16:30:00+05:00
-0.1649228351867862,-0.17190628690580556,2020-08-28 17:00:00+05:00
-0.15913442046965542,-0.16935191361857554,2020-08-28 17:30:00+05:00
-0.15398242124147288,-0.16627801514315504,2020-08-28 18:00:00+05:00
-0.1493877503790344,-0.16289996219033093,2020-08-28 18:30:00+05:00
-0.15964106807508927,-0.1622481833672826,2020-08-28 19:00:00+05:00
-0.16745046435461575,-0.16328863956474926,2020-08-28 19:30:00+05:00
-0.17245839062086077,-0.16512258977597155,2020-08-28 20:00:00+05:00
-0.17322006059445982,-0.16674208393966922,2020-08-28 20:30:00+05:00
-0.1690507699971988,-0.16720382115117513,2020-08-28 21:00:00+05:00
-0.1618634252842739,-0.1661357419777949,2020-08-28 21:30:00+05:00
-0.15358999651735417,-0.16362659288570675,2020-08-28 22:00:00+05:00
-0.1465542332781098,-0.16021212096418735,2020-08-28 22:30:00+05:00
-0.141366051443633,-0.15644290706007652,2020-08-28 23:00:00+05:00
-0.13529136708392286,-0.1522125990648458,2020-08-28 23:30:00+05:00
-0.12938907743362194,-0.14764789473860104,2020-08-29 00:00:00+05:00
-0.12408797782232028,-0.1429359113553449,2020-08-29 00:30:00+05:00
-0.11652628464739934,-0.13765398601375578,2020-08-29 01:00:00+05:00
-0.10727964430069648,-0.13157911767114394,2020-08-29 01:30:00+05:00
-0.07807182472079433,-0.12087765908107402,2020-08-31 12:00:00+05:00
-0.06028140397049242,-0.1087584080589577,2020-08-31 12:30:00+05:00
-0.04445949137159033,-0.09589862472148424,2020-08-31 13:00:00+05:00
-0.0255738391488336,-0.08183366760695411,2020-08-31 13:30:00+05:00
-0.014873412602241842,-0.06844161660601167,2020-08-31 14:00:00+05:00
-0.011505575135807078,-0.057054408311970756,2020-08-31 14:30:00+05:00
-0.020302789939755428,-0.04970408463752769,2020-08-31 15:00:00+05:00
-0.022177499088833486,-0.044198767527788854,2020-08-31 15:30:00+05:00
-0.021000390882690567,-0.0395590921987692,2020-08-31 16:00:00+05:00
-0.019838834414827033,-0.03561504064198077,2020-08-31 16:30:00+05:00
-0.0282753490406904,-0.034147102321722696,2020-08-31 17:00:00+05:00
-0.03895039213455931,-0.035107760284290024,2020-08-31 17:30:00+05:00
-0.04008952399290422,-0.036104113026012866,2020-08-31 18:00:00+05:00
-0.07123739625806991,-0.043130769672424275,2020-08-31 18:30:00+05:00
-0.09084057371643439,-0.052672730481226296,2020-08-31 19:00:00+05:00
-0.10715827031524583,-0.06356983844803021,2020-08-31 19:30:00+05:00
-0.12909198394320498,-0.07667426754706518,2020-08-31 20:00:00+05:00
-0.16036093924780914,-0.09341160188721398,2020-08-31 20:30:00+05:00
-0.16907181945230576,-0.10854364540023234,2020-08-31 21:00:00+05:00
-0.1699812347754488,-0.12083116327527563,2020-08-31 21:30:00+05:00
-0.17194751476053227,-0.13105443357232696,2020-08-31 22:00:00+05:00
-0.16873650888263114,-0.1385908486343878,2020-08-31 22:30:00+05:00
-0.16589328195398423,-0.1440513352983071,2020-08-31 23:00:00+05:00
-0.16376946277109994,-0.14799496079286567,2020-08-31 23:30:00+05:00
-0.15864374161332506,-0.15012471695695756,2020-09-01 00:00:00+05:00
-0.15242109692716355,-0.15058399295099878,2020-09-01 00:30:00+05:00
-0.1466065337465281,-0.14978850111010467,2020-09-01 01:00:00+05:00
-0.14117795537143252,-0.14806639196237023,2020-09-01 01:30:00+05:00
-0.12813644290807957,-0.1440804021515121,2020-09-01 12:00:00+05:00
-0.12563227852331238,-0.14039077742587217,2020-09-01 12:30:00+05:00
-0.12463178188540525,-0.1372389783177788,2020-09-01 13:00:00+05:00
-0.12442191378578116,-0.13467556541137926,2020-09-01 13:30:00+05:00
-0.13161450243951833,-0.13406335281700707,2020-09-01 14:00:00+05:00
-0.1353509807016806,-0.1343208783939418,2020-09-01 14:30:00+05:00
-0.13434279722387288,-0.13432526215992802,2020-09-01 15:00:00+05:00
-0.13481396062759643,-0.1344230018534617,2020-09-01 15:30:00+05:00
-0.11450146516752113,-0.1304386945162736,2020-09-01 16:00:00+05:00
-0.10127086085928738,-0.12460512778487635,2020-09-01 16:30:00+05:00
-0.06542043456811086,-0.11276818914152326,2020-09-01 17:00:00+05:00
-0.04655847169532734,-0.09952624565228407,2020-09-01 17:30:00+05:00
-0.0340420224736846,-0.08642940101656418,2020-09-01 18:00:00+05:00
-0.025044325533954748,-0.07415238592004231,2020-09-01 18:30:00+05:00
-0.010529955275949021,-0.06142789979122366,2020-09-01 19:00:00+05:00
0.006545747407969316,-0.04783317035138506,2020-09-01 19:30:00+05:00
0.012271203956245813,-0.03581229548985889,2020-09-01 20:00:00+05:00
-0.0009327398188219149,-0.028836384355651497,2020-09-01 20:30:00+05:00
-0.005683034915307417,-0.024205714467582684,2020-09-01 21:00:00+05:00
-0.011334314151405067,-0.02163143440434716,2020-09-01 21:30:00+05:00
-0.014436207408735413,-0.02019238900522481,2020-09-01 22:00:00+05:00
-0.017100810873500905,-0.019574073378880032,2020-09-01 22:30:00+05:00
-0.016201559333090643,-0.018899570569722156,2020-09-01 23:00:00+05:00
-0.016110105170852762,-0.018341677489948277,2020-09-01 23:30:00+05:00
-0.01585486210732512,-0.017844314413423646,2020-09-02 00:00:00+05:00
-0.01308104076572647,-0.016891659683884213,2020-09-02 00:30:00+05:00
-0.006770143238661319,-0.014867356394839635,2020-09-02 01:00:00+05:00
-0.000950834426980407,-0.01208405200126779,2020-09-02 01:30:00+05:00
-0.005155639951425428,-0.010698369591299318,2020-09-02 12:00:00+05:00
-0.011980993112160832,-0.010954894295471621,2020-09-02 12:30:00+05:00
0.008733969432704214,-0.007017121549836455,2020-09-02 13:00:00+05:00
0.008510832173747929,-0.0039115308051195785,2020-09-02 13:30:00+05:00
0.005048136803644354,-0.002119597283366792,2020-09-02 14:00:00+05:00
0.0086594365928363,3.6209491873826546e-05,2020-09-02 14:30:00+05:00
0.014182142278457377,0.0028653960491905367,2020-09-02 15:00:00+05:00
0.01954400978397075,0.0062011187961465795,2020-09-02 15:30:00+05:00
0.023921039769383867,0.009745102990794039,2020-09-02 16:00:00+05:00
0.02069596594291312,0.011935275581217855,2020-09-02 16:30:00+05:00
0.015141324444194026,0.01257648535381309,2020-09-02 17:00:00+05:00
0.015004311025606398,0.013062050488171752,2020-09-02 17:30:00+05:00
0.011535091839810718,0.012756658758499547,2020-09-02 18:00:00+05:00
0.001506101402625859,0.01050654728732481,2020-09-02 18:30:00+05:00
-0.017935484853317973,0.004818140859196254,2020-09-02 19:00:00+05:00
-0.07604002696434264,-0.011353492705511526,2020-09-02 19:30:00+05:00
-0.12628102118848972,-0.03433899840210716,2020-09-02 20:00:00+05:00
-0.17417603351579913,-0.06230640542484556,2020-09-02 20:30:00+05:00
-0.2049293789743416,-0.09083100013474477,2020-09-02 21:00:00+05:00
-0.22110445727975758,-0.11688569156374734,2020-09-02 21:30:00+05:00
-0.226471205726682,-0.13880279439633428,2020-09-02 22:00:00+05:00
-0.23088707752154392,-0.15721965102137622,2020-09-02 22:30:00+05:00
-0.23370991636342353,-0.17251770408978567,2020-09-02 23:00:00+05:00
-0.23325818136645893,-0.18466579954512036,2020-09-02 23:30:00+05:00
-0.2278528826495574,-0.19330321616600776,2020-09-03 00:00:00+05:00
-0.22859969553346815,-0.20036251203949987,2020-09-03 00:30:00+05:00
-0.22298993701763692,-0.20488799703512728,2020-09-03 01:00:00+05:00
-0.21884565399791,-0.20767952842768383,2020-09-03 01:30:00+05:00
-0.22786257580299463,-0.21171613790274602,2020-09-03 12:00:00+05:00
-0.21079192962973536,-0.21153129624814387,2020-09-03 12:30:00+05:00
-0.18823467773182756,-0.2068719725448806,2020-09-03 13:00:00+05:00
-0.18636521054421706,-0.2027706201447479,2020-09-03 13:30:00+05:00
-0.18357442900926202,-0.19893138191765075,2020-09-03 14:00:00+05:00
-0.19126171494045963,-0.19739744852221255,2020-09-03 14:30:00+05:00
-0.1887231302433534,-0.19566258486644073,2020-09-03 15:00:00+05:00
-0.18418465926706062,-0.19336699974656474,2020-09-03 15:30:00+05:00
-0.1972763454335933,-0.19414886888397048,2020-09-03 16:00:00+05:00
-0.18534218108619172,-0.19238753132441475,2020-09-03 16:30:00+05:00
-0.17746963430590768,-0.18940395192071335,2020-09-03 17:00:00+05:00
-0.1732678425628862,-0.18617673004914792,2020-09-03 17:30:00+05:00
-0.16520925538458187,-0.1819832351162347,2020-09-03 18:00:00+05:00
-0.15142877534021437,-0.17587234316103065,2020-09-03 18:30:00+05:00
-0.1452881852730954,-0.1697555115834436,2020-09-03 19:00:00+05:00
-0.1428100798327776,-0.1643664252333104,2020-09-03 19:30:00+05:00
-0.14681942651249358,-0.16085702548914707,2020-09-03 20:00:00+05:00
-0.12914219754062373,-0.15451405989944242,2020-09-03 20:30:00+05:00
-0.12100029794681433,-0.1478113075089168,2020-09-03 21:00:00+05:00
-0.11404011680697579,-0.1410570693685286,2020-09-03 21:30:00+05:00
-0.10529307897026285,-0.13390427128887547,2020-09-03 22:00:00+05:00
-0.09963322791334406,-0.1270500626137692,2020-09-03 22:30:00+05:00
-0.09765319386119131,-0.12117068886325362,2020-09-03 23:00:00+05:00
-0.09578674901850093,-0.11609390089430308,2020-09-03 23:30:00+05:00
-0.09044082500764006,-0.11096328571697048,2020-09-04 00:00:00+05:00
-0.0900080831186969,-0.10677224519731576,2020-09-04 00:30:00+05:00
-0.08545242399637232,-0.10250828095712708,2020-09-04 01:00:00+05:00
-0.09526833295755921,-0.1010602913572135,2020-09-04 01:30:00+05:00
-0.090705089745299,-0.09898925103483061,2020-09-04 12:00:00+05:00
-0.0729338297955664,-0.09377816678697777,2020-09-04 12:30:00+05:00
-0.07692576197403866,-0.09040768582438996,2020-09-04 13:00:00+05:00
-0.06601430414265508,-0.08552900948804298,2020-09-04 13:30:00+05:00
-0.07147097616487486,-0.08271740282340936,2020-09-04 14:00:00+05:00
-0.07453280209492874,-0.08108048267771324,2020-09-04 14:30:00+05:00
-0.08007089589090555,-0.0808785653203517,2020-09-04 15:00:00+05:00
-0.08549167141890734,-0.08180118654006283,2020-09-04 15:30:00+05:00
-0.09714052208707358,-0.08486905364946498,2020-09-04 16:00:00+05:00
-0.115530470364547,-0.09100133699248139,2020-09-04 16:30:00+05:00
-0.11705501137551266,-0.09621207186908766,2020-09-04 17:00:00+05:00
-0.11731435249379274,-0.10043252799402867,2020-09-04 17:30:00+05:00
-0.11897264707371136,-0.10414055180996522,2020-09-04 18:00:00+05:00
-0.12450011266111716,-0.1082124639801956,2020-09-04 18:30:00+05:00
-0.12860852458673833,-0.11229167610150416,2020-09-04 19:00:00+05:00
-0.14472071598616765,-0.11877748407843686,2020-09-04 19:30:00+05:00
-0.15330182644456158,-0.12568235255166182,2020-09-04 20:00:00+05:00
-0.16346307450804431,-0.13323849694293832,2020-09-04 20:30:00+05:00
-0.16118527085968282,-0.13882785172628723,2020-09-04 21:00:00+05:00
-0.15277747289176347,-0.1416177759593825,2020-09-04 21:30:00+05:00
-0.14963429815459506,-0.14322108039842502,2020-09-04 22:00:00+05:00
-0.1430733003046214,-0.14319152437966431,2020-09-04 22:30:00+05:00
-0.13390929001983665,-0.1413350775076988,2020-09-04 23:00:00+05:00
-0.11922057210418302,-0.13691217642699566,2020-09-04 23:30:00+05:00
-0.09997191194685229,-0.12952412353096698,2020-09-05 00:00:00+05:00
-0.08774037579001259,-0.12116737398277612,2020-09-05 00:30:00+05:00
-0.07436535030200275,-0.11180696924662145,2020-09-05 01:00:00+05:00
-0.06782519813559418,-0.103010615024416,2020-09-05 01:30:00+05:00
-0.07588832452218952,-0.09758615692397071,2020-09-07 12:00:00+05:00
-0.07057153380488757,-0.09218323230015409,2020-09-07 12:30:00+05:00
-0.06161311903998978,-0.08606920964812123,2020-09-07 13:00:00+05:00
-0.05548771580207301,-0.07995291087891158,2020-09-07 13:30:00+05:00
-0.05484259684585169,-0.07493084807229962,2020-09-07 14:00:00+05:00
-0.06009394128930978,-0.07196346671570165,2020-09-07 14:30:00+05:00
-0.05554620327448134,-0.0686800140274576,2020-09-07 15:00:00+05:00
-0.05852964268423477,-0.06664993975881305,2020-09-07 15:30:00+05:00
-0.049829720367846164,-0.06328589588061967,2020-09-07 16:00:00+05:00
-0.052816052224031296,-0.061191927149301995,2020-09-07 16:30:00+05:00
-0.05056527459313287,-0.059066596638068174,2020-09-07 17:00:00+05:00
-0.04463585879008747,-0.056180449068472034,2020-09-07 17:30:00+05:00
-0.03389758875875515,-0.05172387700652866,2020-09-07 18:00:00+05:00
-0.02908672091358966,-0.04719644578794086,2020-09-07 18:30:00+05:00
-0.02219402706437279,-0.04219596204322725,2020-09-07 19:00:00+05:00
-0.015743124167521216,-0.03690539446808604,2020-09-07 19:30:00+05:00
-0.009313007947291396,-0.031386917163927115,2020-09-07 20:00:00+05:00
-0.014140546430617462,-0.027937643017265184,2020-09-07 20:30:00+05:00
-0.013773056109229742,-0.025104725635658097,2020-09-07 21:00:00+05:00
-0.012929318038516158,-0.022669644116229713,2020-09-07 21:30:00+05:00
-0.012120927036811224,-0.020559900700346016,2020-09-07 22:00:00+05:00
-0.015736906428216457,-0.019595301845920104,2020-09-07 22:30:00+05:00
-0.01918832154765937,-0.01951390578626796,2020-09-07 23:00:00+05:00
-0.021274890982574846,-0.019866102825529336,2020-09-07 23:30:00+05:00
-0.019077475115537368,-0.01970837728353094,2020-09-08 00:00:00+05:00
-0.02032932906455187,-0.01983256763973513,2020-09-08 00:30:00+05:00
